,fast_period,slow_period,sig_period,return,dd,sharpe
627,10,39,10,-20.71,13.44,-1.90
628,10,39,11,-13.60,13.53,-0.77
629,10,39,12,-17.17,13.45,-1.20
630,10,39,13,-18.32,13.59,-1.38
631,10,39,14,-17.97,13.40,-1.39
632,10,40,7,-24.38,13.14,-3.76
633,10,40,8,-24.38,13.14,-3.76
634,10,40,9,-22.86,13.46,-2.58
635,10,40,10,-17.17,13.45,-1.20
636,10,40,11,-17.17,13.45,-1.20
637,10,40,12,-17.17,13.45,-1.20
638,10,40,13,-18.32,13.59,-1.38
639,10,40,14,-17.97,13.40,-1.39
640,11,21,7,-25.71,15.82,-15.67
641,11,21,8,-29.06,17.76,-41.85
642,11,21,9,-27.13,16.64,-10.20
643,11,21,10,-20.11,12.68,-3.86
644,11,21,11,-26.31,14.26,-12.36
645,11,21,12,-25.85,14.31,-14.94
646,11,21,13,-22.24,12.24,-10.73
647,11,21,14,-22.24,12.24,-10.73
648,11,22,7,-25.81,15.88,-10.28
649,11,22,8,-28.54,17.46,-115.14
650,11,22,9,-24.50,15.14,-558.05
651,11,22,10,-26.31,14.26,-12.36
652,11,22,11,-26.31,14.26,-12.36
653,11,22,12,-22.24,12.24,-10.73
654,11,22,13,-22.24,12.24,-10.73
655,11,22,14,-22.24,12.24,-10.73
656,11,23,7,-27.88,17.07,-45.33
657,11,23,8,-28.35,17.35,-131.32
658,11,23,9,-28.47,15.54,-672.47
659,11,23,10,-26.31,14.26,-12.36
660,11,23,11,-25.85,14.31,-14.94
661,11,23,12,-22.24,12.24,-10.73
662,11,23,13,-22.24,12.24,-10.73
663,11,23,14,-22.24,12.24,-10.73
664,11,24,7,-30.48,18.60,-14.74
665,11,24,8,-30.04,16.48,-12.01
666,11,24,9,-28.47,15.54,-672.47
667,11,24,10,-26.31,14.26,-12.36
668,11,24,11,-25.85,14.31,-14.94
669,11,24,12,-22.24,12.24,-10.73
670,11,24,13,-22.24,12.24,-10.73
671,11,24,14,-22.24,12.24,-10.73
672,11,25,7,-32.83,18.17,-7.21
673,11,25,8,-30.04,16.48,-12.01
674,11,25,9,-28.47,15.54,-672.47
675,11,25,10,-25.69,14.22,-16.06
676,11,25,11,-22.24,12.24,-10.73
677,11,25,12,-22.24,12.24,-10.73
678,11,25,13,-22.24,12.24,-10.73
679,11,25,14,-22.24,12.24,-10.73
680,11,26,7,-30.04,16.48,-12.01
681,11,26,8,-30.02,16.47,-18.52
682,11,26,9,-27.86,15.49,-49.59
683,11,26,10,-25.85,14.31,-14.94
684,11,26,11,-22.24,12.24,-10.73
685,11,26,12,-22.24,12.24,-10.73
686,11,26,13,-22.24,12.24,-10.73
687,11,26,14,-22.45,12.26,-11.81
688,11,27,7,-30.04,16.48,-12.01
689,11,27,8,-30.02,16.47,-18.52
690,11,27,9,-27.86,15.49,-49.59
691,11,27,10,-25.85,14.31,-14.94
692,11,27,11,-22.24,12.24,-10.73
693,11,27,12,-22.24,12.24,-10.73
694,11,27,13,-22.45,12.26,-11.81
695,11,27,14,-19.98,11.15,-5.11
696,11,28,7,-33.93,18.85,-21.45
697,11,28,8,-29.42,16.42,-13.78
698,11,28,9,-27.86,15.49,-49.59
699,11,28,10,-22.24,12.24,-10.73
700,11,28,11,-22.24,12.24,-10.73
701,11,28,12,-22.24,12.24,-10.73
702,11,28,13,-22.45,12.26,-11.81
703,11,28,14,-16.99,11.14,-2.58
704,11,29,7,-33.93,18.85,-21.45
705,11,29,8,-29.42,16.42,-13.78
706,11,29,9,-27.86,15.49,-49.59
707,11,29,10,-22.24,12.24,-10.73
708,11,29,11,-22.24,12.24,-10.73
709,11,29,12,-22.24,12.24,-10.73
710,11,29,13,-22.45,12.26,-11.81
711,11,29,14,-16.99,11.14,-2.58
712,11,30,7,-31.92,17.62,-60.13
713,11,30,8,-29.42,16.42,-13.78
714,11,30,9,-28.01,15.58,-64.56
715,11,30,10,-22.24,12.24,-10.73
716,11,30,11,-22.24,12.24,-10.73
717,11,30,12,-22.24,12.24,-10.73
718,11,30,13,-18.08,11.20,-3.13
719,11,30,14,-16.29,11.38,-2.17
720,11,31,7,-31.92,17.62,-60.13
721,11,31,8,-29.42,16.42,-13.78
722,11,31,9,-29.57,16.51,-14.72
723,11,31,10,-24.37,13.46,-5.93
724,11,31,11,-22.24,12.24,-10.73
725,11,31,12,-18.08,11.20,-3.13
726,11,31,13,-18.08,11.20,-3.13
727,11,31,14,-19.32,11.40,-4.01
728,11,32,7,-31.92,17.62,-60.13
729,11,32,8,-30.02,16.47,-18.52
730,11,32,9,-26.04,14.43,-4.54
731,11,32,10,-24.37,13.46,-5.93
732,11,32,11,-18.08,11.20,-3.13
733,11,32,12,-18.08,11.20,-3.13
734,11,32,13,-18.08,11.20,-3.13
735,11,32,14,-19.07,11.26,-4.16
736,11,33,7,-31.46,17.34,-31.11
737,11,33,8,-30.02,16.47,-18.52
738,11,33,9,-22.23,13.50,-2.30
739,11,33,10,-20.31,12.43,-2.59
740,11,33,11,-18.08,11.20,-3.13
741,11,33,12,-18.08,11.20,-3.13
742,11,33,13,-19.32,11.40,-4.01
743,11,33,14,-19.07,11.26,-4.16
744,11,34,7,-31.46,17.34,-31.11
745,11,34,8,-25.77,13.94,-4.33
746,11,34,9,-22.23,13.50,-2.30
747,11,34,10,-20.31,12.43,-2.59
748,11,34,11,-20.31,12.43,-2.59
749,11,34,12,-18.08,11.20,-3.13
750,11,34,13,-16.33,11.28,-2.30
751,11,34,14,-18.41,11.22,-3.61
752,11,35,7,-27.48,14.95,-8.08
753,11,35,8,-25.77,13.94,-4.33
754,11,35,9,-22.23,13.50,-2.30
755,11,35,10,-20.31,12.43,-2.59
756,11,35,11,-20.31,12.43,-2.59
757,11,35,12,-16.52,11.17,-2.38
758,11,35,13,-18.41,11.22,-3.61
759,11,35,14,-18.41,11.22,-3.61
760,11,36,7,-27.48,14.95,-8.08
761,11,36,8,-25.77,13.94,-4.33
762,11,36,9,-22.23,13.50,-2.30
763,11,36,10,-22.23,13.50,-2.30
764,11,36,11,-18.94,12.48,-2.06
765,11,36,12,-19.66,12.38,-2.35
766,11,36,13,-20.51,12.38,-2.91
767,11,36,14,-20.51,12.38,-2.91
768,11,37,7,-24.38,13.14,-3.76
769,11,37,8,-22.07,13.49,-2.25
770,11,37,9,-23.12,13.48,-2.67
771,11,37,10,-20.71,13.44,-1.90
772,11,37,11,-21.35,12.50,-3.04
773,11,37,12,-20.89,12.59,-2.82
774,11,37,13,-20.51,12.38,-2.91
775,11,37,14,-15.25,12.40,-1.29
776,11,38,7,-24.38,13.14,-3.76
777,11,38,8,-22.86,13.46,-2.58
778,11,38,9,-23.12,13.48,-2.67
779,11,38,10,-20.71,13.44,-1.90
780,11,38,11,-21.35,12.50,-3.04
781,11,38,12,-15.65,12.61,-1.28
782,11,38,13,-16.03,12.41,-1.44
783,11,38,14,-13.24,12.41,-0.98
784,11,39,7,-24.38,13.14,-3.76
785,11,39,8,-24.96,13.50,-3.61
786,11,39,9,-20.71,13.44,-1.90
787,11,39,10,-23.09,13.48,-2.66
788,11,39,11,-13.60,13.53,-0.77
789,11,39,12,-13.47,12.52,-0.98
790,11,39,13,-16.10,12.41,-1.45
791,11,39,14,-17.97,13.40,-1.39
792,11,40,7,-24.38,13.14,-3.76
793,11,40,8,-22.86,13.46,-2.58
794,11,40,9,-22.23,13.50,-2.30
795,11,40,10,-17.17,13.45,-1.20
796,11,40,11,-17.17,13.45,-1.20
797,11,40,12,-17.97,13.40,-1.39
798,11,40,13,-17.97,13.40,-1.39
799,11,40,14,-17.97,13.40,-1.39
800,12,21,7,-30.79,18.78,-13.22
801,12,21,8,-28.35,17.35,-131.32
802,12,21,9,-19.22,12.20,-4.56
803,12,21,10,-23.97,14.84,-95.36
804,12,21,11,-26.38,14.30,-12.09
805,12,21,12,-22.24,12.24,-10.73
806,12,21,13,-22.24,12.24,-10.73
807,12,21,14,-22.24,12.24,-10.73
808,12,22,7,-30.48,18.60,-14.74
809,12,22,8,-27.55,16.89,-380.91
810,12,22,9,-23.69,14.68,-49.57
811,12,22,10,-26.31,14.26,-12.36
812,12,22,11,-22.24,12.24,-10.73
813,12,22,12,-22.24,12.24,-10.73
814,12,22,13,-22.24,12.24,-10.73
815,12,22,14,-22.24,12.24,-10.73
816,12,23,7,-27.99,17.14,-54.31
817,12,23,8,-27.55,16.89,-380.91
818,12,23,9,-26.31,14.26,-12.36
819,12,23,10,-26.31,14.26,-12.36
820,12,23,11,-22.24,12.24,-10.73
821,12,23,12,-22.24,12.24,-10.73
822,12,23,13,-22.24,12.24,-10.73
823,12,23,14,-22.24,12.24,-10.73
824,12,24,7,-27.55,16.89,-380.91
825,12,24,8,-30.02,16.47,-18.52
826,12,24,9,-26.31,14.26,-12.36
827,12,24,10,-25.85,14.31,-14.94
828,12,24,11,-22.24,12.24,-10.73
829,12,24,12,-22.24,12.24,-10.73
830,12,24,13,-22.24,12.24,-10.73
831,12,24,14,-22.24,12.24,-10.73
832,12,25,7,-30.04,16.48,-12.01
833,12,25,8,-30.02,16.47,-18.52
834,12,25,9,-25.69,14.22,-16.06
835,12,25,10,-22.24,12.24,-10.73
836,12,25,11,-22.24,12.24,-10.73
837,12,25,12,-22.24,12.24,-10.73
838,12,25,13,-22.24,12.24,-10.73
839,12,25,14,-22.45,12.26,-11.81
840,12,26,7,-33.93,18.85,-21.45
841,12,26,8,-30.02,16.47,-18.52
842,12,26,9,-25.69,14.22,-16.06
843,12,26,10,-22.24,12.24,-10.73
844,12,26,11,-22.24,12.24,-10.73
845,12,26,12,-22.24,12.24,-10.73
846,12,26,13,-22.45,12.26,-11.81
847,12,26,14,-16.99,11.14,-2.58
848,12,27,7,-31.92,17.62,-60.13
849,12,27,8,-29.42,16.42,-13.78
850,12,27,9,-25.85,14.31,-14.94
851,12,27,10,-22.24,12.24,-10.73
852,12,27,11,-22.24,12.24,-10.73
853,12,27,12,-22.45,12.26,-11.81
854,12,27,13,-19.98,11.15,-5.11
855,12,27,14,-18.24,11.33,-3.23
856,12,28,7,-30.02,16.47,-18.52
857,12,28,8,-29.42,16.42,-13.78
858,12,28,9,-22.24,12.24,-10.73
859,12,28,10,-22.24,12.24,-10.73
860,12,28,11,-22.24,12.24,-10.73
861,12,28,12,-22.45,12.26,-11.81
862,12,28,13,-16.99,11.14,-2.58
863,12,28,14,-18.24,11.33,-3.23
864,12,29,7,-30.02,16.47,-18.52
865,12,29,8,-29.42,16.42,-13.78
866,12,29,9,-24.37,13.46,-5.93
867,12,29,10,-22.24,12.24,-10.73
868,12,29,11,-22.24,12.24,-10.73
869,12,29,12,-19.98,11.15,-5.11
870,12,29,13,-18.24,11.33,-3.23
871,12,29,14,-17.99,11.20,-3.32
872,12,30,7,-29.42,16.42,-13.78
873,12,30,8,-29.42,16.42,-13.78
874,12,30,9,-24.37,13.46,-5.93
875,12,30,10,-22.24,12.24,-10.73
876,12,30,11,-22.24,12.24,-10.73
877,12,30,12,-19.98,11.15,-5.11
878,12,30,13,-18.24,11.33,-3.23
879,12,30,14,-13.29,11.14,-1.45
880,12,31,7,-30.02,16.47,-18.52
881,12,31,8,-29.42,16.42,-13.78
882,12,31,9,-24.37,13.46,-5.93
883,12,31,10,-22.24,12.24,-10.73
884,12,31,11,-22.24,12.24,-10.73
885,12,31,12,-18.08,11.20,-3.13
886,12,31,13,-16.29,11.38,-2.17
887,12,31,14,-16.03,11.25,-2.21
888,12,32,7,-30.02,16.47,-18.52
889,12,32,8,-29.42,16.42,-13.78
890,12,32,9,-24.37,13.46,-5.93
891,12,32,10,-22.24,12.24,-10.73
892,12,32,11,-18.08,11.20,-3.13
893,12,32,12,-18.08,11.20,-3.13
894,12,32,13,-19.07,11.26,-4.16
895,12,32,14,-19.07,11.26,-4.16
896,12,33,7,-30.02,16.47,-18.52
897,12,33,8,-26.38,14.30,-5.06
898,12,33,9,-20.31,12.43,-2.59
899,12,33,10,-18.08,11.20,-3.13
900,12,33,11,-18.08,11.20,-3.13
901,12,33,12,-19.32,11.40,-4.01
902,12,33,13,-19.07,11.26,-4.16
903,12,33,14,-19.07,11.26,-4.16
904,12,34,7,-30.02,16.47,-18.52
905,12,34,8,-22.07,13.49,-2.25
906,12,34,9,-22.23,13.50,-2.30
907,12,34,10,-20.31,12.43,-2.59
908,12,34,11,-18.08,11.20,-3.13
909,12,34,12,-19.32,11.40,-4.01
910,12,34,13,-19.07,11.26,-4.16
911,12,34,14,-14.43,11.21,-1.72
912,12,35,7,-25.77,13.94,-4.33
913,12,35,8,-22.23,13.50,-2.30
914,12,35,9,-22.23,13.50,-2.30
915,12,35,10,-20.31,12.43,-2.59
916,12,35,11,-18.08,11.20,-3.13
917,12,35,12,-16.30,11.26,-2.31
918,12,35,13,-18.41,11.22,-3.61
919,12,35,14,-20.51,12.38,-2.91
920,12,36,7,-27.97,15.24,-7.19
921,12,36,8,-22.23,13.50,-2.30
922,12,36,9,-22.23,13.50,-2.30
923,12,36,10,-20.31,12.43,-2.59
924,12,36,11,-18.94,12.48,-2.06
925,12,36,12,-20.51,12.38,-2.91
926,12,36,13,-20.51,12.38,-2.91
927,12,36,14,-20.51,12.38,-2.91
928,12,37,7,-27.97,15.24,-7.19
929,12,37,8,-22.23,13.50,-2.30
930,12,37,9,-22.23,13.50,-2.30
931,12,37,10,-18.94,12.48,-2.06
932,12,37,11,-20.89,12.59,-2.82
933,12,37,12,-20.51,12.38,-2.91
934,12,37,13,-20.51,12.38,-2.91
935,12,37,14,-14.14,12.44,-1.12
936,12,38,7,-24.89,13.43,-3.57
937,12,38,8,-23.12,13.48,-2.67
938,12,38,9,-23.12,13.48,-2.67
939,12,38,10,-20.71,13.44,-1.90
940,12,38,11,-20.89,12.59,-2.82
941,12,38,12,-20.51,12.38,-2.91
942,12,38,13,-16.03,12.41,-1.44
943,12,38,14,-14.18,13.50,-0.87
944,12,39,7,-24.45,13.21,-3.81
945,12,39,8,-23.12,13.48,-2.67
946,12,39,9,-20.71,13.44,-1.90
947,12,39,10,-23.09,13.48,-2.66
948,12,39,11,-15.65,12.61,-1.28
949,12,39,12,-13.24,12.41,-0.98
950,12,39,13,-17.97,13.40,-1.39
951,12,39,14,-17.01,13.50,-1.23
952,12,40,7,-24.45,13.21,-3.81
953,12,40,8,-22.23,13.50,-2.30
954,12,40,9,-22.23,13.50,-2.30
955,12,40,10,-17.17,13.45,-1.20
956,12,40,11,-17.97,13.40,-1.39
957,12,40,12,-17.97,13.40,-1.39
958,12,40,13,-17.97,13.40,-1.39
959,12,40,14,-17.01,13.50,-1.23
960,13,21,7,-27.99,17.14,-54.31
961,13,21,8,-25.88,15.92,-16.21
962,13,21,9,-23.69,14.68,-49.57
963,13,21,10,-23.13,14.74,-24.44
964,13,21,11,-18.76,12.33,-3.58
965,13,21,12,-22.24,12.24,-10.73
966,13,21,13,-22.24,12.24,-10.73
967,13,21,14,-22.24,12.24,-10.73
968,13,22,7,-27.55,16.89,-380.91
969,13,22,8,-25.76,15.86,-10.35
970,13,22,9,-23.69,14.68,-49.57
971,13,22,10,-25.85,14.31,-14.94
972,13,22,11,-22.24,12.24,-10.73
973,13,22,12,-22.24,12.24,-10.73
974,13,22,13,-22.24,12.24,-10.73
975,13,22,14,-22.24,12.24,-10.73
976,13,23,7,-27.55,16.89,-380.91
977,13,23,8,-25.76,15.86,-10.35
978,13,23,9,-26.31,14.26,-12.36
979,13,23,10,-22.24,12.24,-10.73
980,13,23,11,-22.24,12.24,-10.73
981,13,23,12,-22.24,12.24,-10.73
982,13,23,13,-22.24,12.24,-10.73
983,13,23,14,-22.24,12.24,-10.73
984,13,24,7,-31.59,19.26,-7.56
985,13,24,8,-28.47,15.54,-672.47
986,13,24,9,-26.31,14.26,-12.36
987,13,24,10,-22.24,12.24,-10.73
988,13,24,11,-22.24,12.24,-10.73
989,13,24,12,-22.24,12.24,-10.73
990,13,24,13,-22.24,12.24,-10.73
991,13,24,14,-23.19,12.78,-25.82
992,13,25,7,-31.92,17.62,-60.13
993,13,25,8,-28.47,15.54,-672.47
994,13,25,9,-22.24,12.24,-10.73
995,13,25,10,-22.24,12.24,-10.73
996,13,25,11,-22.24,12.24,-10.73
997,13,25,12,-22.24,12.24,-10.73
998,13,25,13,-22.24,12.24,-10.73
999,13,25,14,-20.55,11.31,-5.96
1000,13,26,7,-30.02,16.47,-18.52
1001,13,26,8,-27.86,15.49,-49.59
1002,13,26,9,-22.24,12.24,-10.73
1003,13,26,10,-22.24,12.24,-10.73
1004,13,26,11,-22.24,12.24,-10.73
1005,13,26,12,-22.24,12.24,-10.73
1006,13,26,13,-19.98,11.15,-5.11
1007,13,26,14,-17.99,11.20,-3.32
1008,13,27,7,-30.02,16.47,-18.52
1009,13,27,8,-27.86,15.49,-49.59
1010,13,27,9,-22.24,12.24,-10.73
1011,13,27,10,-22.24,12.24,-10.73
1012,13,27,11,-22.24,12.24,-10.73
1013,13,27,12,-22.45,12.26,-11.81
1014,13,27,13,-18.24,11.33,-3.23
1015,13,27,14,-17.99,11.20,-3.32
1016,13,28,7,-30.02,16.47,-18.52
1017,13,28,8,-27.86,15.49,-49.59
1018,13,28,9,-22.24,12.24,-10.73
1019,13,28,10,-22.24,12.24,-10.73
1020,13,28,11,-22.24,12.24,-10.73
1021,13,28,12,-16.99,11.14,-2.58
1022,13,28,13,-18.24,11.33,-3.23
1023,13,28,14,-17.99,11.20,-3.32
1024,13,29,7,-29.42,16.42,-13.78
1025,13,29,8,-24.37,13.46,-5.93
1026,13,29,9,-22.24,12.24,-10.73
1027,13,29,10,-22.24,12.24,-10.73
1028,13,29,11,-22.45,12.26,-11.81
1029,13,29,12,-18.24,11.33,-3.23
1030,13,29,13,-17.99,11.20,-3.32
1031,13,29,14,-17.99,11.20,-3.32
1032,13,30,7,-29.42,16.42,-13.78
1033,13,30,8,-26.04,14.43,-4.54
1034,13,30,9,-22.24,12.24,-10.73
1035,13,30,10,-22.24,12.24,-10.73
1036,13,30,11,-22.45,12.26,-11.81
1037,13,30,12,-18.24,11.33,-3.23
1038,13,30,13,-17.99,11.20,-3.32
1039,13,30,14,-13.29,11.14,-1.45
1040,13,31,7,-29.42,16.42,-13.78
1041,13,31,8,-26.04,14.43,-4.54
1042,13,31,9,-24.37,13.46,-5.93
1043,13,31,10,-22.24,12.24,-10.73
1044,13,31,11,-22.24,12.24,-10.73
1045,13,31,12,-16.29,11.38,-2.17
1046,13,31,13,-16.03,11.25,-2.21
1047,13,31,14,-16.03,11.25,-2.21
1048,13,32,7,-30.02,16.47,-18.52
1049,13,32,8,-26.04,14.43,-4.54
1050,13,32,9,-24.37,13.46,-5.93
1051,13,32,10,-22.24,12.24,-10.73
1052,13,32,11,-18.08,11.20,-3.13
1053,13,32,12,-19.07,11.26,-4.16
1054,13,32,13,-16.03,11.25,-2.21
1055,13,32,14,-16.03,11.25,-2.21
1056,13,33,7,-30.02,16.47,-18.52
1057,13,33,8,-26.04,14.43,-4.54
1058,13,33,9,-24.37,13.46,-5.93
1059,13,33,10,-18.08,11.20,-3.13
1060,13,33,11,-19.32,11.40,-4.01
1061,13,33,12,-19.07,11.26,-4.16
1062,13,33,13,-19.07,11.26,-4.16
1063,13,33,14,-19.07,11.26,-4.16
1064,13,34,7,-30.02,16.47,-18.52
1065,13,34,8,-22.23,13.50,-2.30
1066,13,34,9,-20.31,12.43,-2.59
1067,13,34,10,-18.08,11.20,-3.13
1068,13,34,11,-19.32,11.40,-4.01
1069,13,34,12,-19.07,11.26,-4.16
1070,13,34,13,-19.07,11.26,-4.16
1071,13,34,14,-13.38,11.21,-1.47
1072,13,35,7,-22.07,13.49,-2.25
1073,13,35,8,-22.23,13.50,-2.30
1074,13,35,9,-20.31,12.43,-2.59
1075,13,35,10,-20.31,12.43,-2.59
1076,13,35,11,-19.07,11.26,-4.16
1077,13,35,12,-16.30,11.26,-2.31
1078,13,35,13,-18.41,11.22,-3.61
1079,13,35,14,-19.69,12.47,-2.47
1080,13,36,7,-22.07,13.49,-2.25
1081,13,36,8,-22.23,13.50,-2.30
1082,13,36,9,-22.23,13.50,-2.30
1083,13,36,10,-20.31,12.43,-2.59
1084,13,36,11,-19.69,12.33,-2.56
1085,13,36,12,-20.51,12.38,-2.91
1086,13,36,13,-20.51,12.38,-2.91
1087,13,36,14,-19.69,12.47,-2.47
1088,13,37,7,-22.07,13.49,-2.25
1089,13,37,8,-22.23,13.50,-2.30
1090,13,37,9,-22.23,13.50,-2.30
1091,13,37,10,-20.06,12.53,-2.49
1092,13,37,11,-20.51,12.38,-2.91
1093,13,37,12,-20.51,12.38,-2.91
1094,13,37,13,-19.69,12.47,-2.47
1095,13,37,14,-16.25,13.53,-1.11
1096,13,38,7,-22.07,13.49,-2.25
1097,13,38,8,-22.23,13.50,-2.30
1098,13,38,9,-20.71,13.44,-1.90
1099,13,38,10,-21.98,13.60,-2.23
1100,13,38,11,-20.51,12.38,-2.91
1101,13,38,12,-20.51,12.38,-2.91
1102,13,38,13,-16.25,13.53,-1.11
1103,13,38,14,-14.18,13.50,-0.87
1104,13,39,7,-24.96,13.50,-3.61
1105,13,39,8,-23.12,13.48,-2.67
1106,13,39,9,-20.71,13.44,-1.90
1107,13,39,10,-24.20,13.56,-3.21
1108,13,39,11,-15.25,12.40,-1.29
1109,13,39,12,-15.18,13.40,-0.98
1110,13,39,13,-17.01,13.50,-1.23
1111,13,39,14,-16.66,13.32,-1.24
1112,13,40,7,-22.86,13.46,-2.58
1113,13,40,8,-22.23,13.50,-2.30
1114,13,40,9,-22.23,13.50,-2.30
1115,13,40,10,-18.32,13.59,-1.38
1116,13,40,11,-17.97,13.40,-1.39
1117,13,40,12,-17.97,13.40,-1.39
1118,13,40,13,-17.01,13.50,-1.23
1119,13,40,14,-13.52,13.29,-0.84
1120,14,21,7,-27.55,16.89,-380.91
1121,14,21,8,-23.69,14.68,-49.57
1122,14,21,9,-23.13,14.74,-24.44
1123,14,21,10,-19.34,12.65,-4.38
1124,14,21,11,-18.76,12.33,-3.58
1125,14,21,12,-22.24,12.24,-10.73
1126,14,21,13,-22.24,12.24,-10.73
1127,14,21,14,-22.24,12.24,-10.73
1128,14,22,7,-31.59,19.26,-7.56
1129,14,22,8,-23.69,14.68,-49.57
1130,14,22,9,-23.13,14.74,-24.44
1131,14,22,10,-18.76,12.33,-3.58
1132,14,22,11,-22.24,12.24,-10.73
1133,14,22,12,-22.24,12.24,-10.73
1134,14,22,13,-22.24,12.24,-10.73
1135,14,22,14,-23.19,12.78,-25.82
1136,14,23,7,-29.51,18.03,-14.38
1137,14,23,8,-23.69,14.68,-49.57
1138,14,23,9,-22.56,12.09,-15.93
1139,14,23,10,-22.24,12.24,-10.73
1140,14,23,11,-22.24,12.24,-10.73
1141,14,23,12,-22.24,12.24,-10.73
1142,14,23,13,-22.24,12.24,-10.73
1143,14,23,14,-23.19,12.78,-25.82
1144,14,24,7,-29.51,18.03,-14.38
1145,14,24,8,-26.31,14.26,-12.36
1146,14,24,9,-22.24,12.24,-10.73
1147,14,24,10,-22.24,12.24,-10.73
1148,14,24,11,-22.24,12.24,-10.73
1149,14,24,12,-22.24,12.24,-10.73
1150,14,24,13,-23.19,12.78,-25.82
1151,14,24,14,-22.97,12.65,-33.58
1152,14,25,7,-30.02,16.47,-18.52
1153,14,25,8,-26.31,14.26,-12.36
1154,14,25,9,-22.24,12.24,-10.73
1155,14,25,10,-22.24,12.24,-10.73
1156,14,25,11,-22.24,12.24,-10.73
1157,14,25,12,-22.24,12.24,-10.73
1158,14,25,13,-23.40,12.80,-32.23
1159,14,25,14,-17.99,11.20,-3.32
1160,14,26,7,-30.02,16.47,-18.52
1161,14,26,8,-25.69,14.22,-16.06
1162,14,26,9,-22.24,12.24,-10.73
1163,14,26,10,-22.24,12.24,-10.73
1164,14,26,11,-22.24,12.24,-10.73
1165,14,26,12,-22.45,12.26,-11.81
1166,14,26,13,-17.99,11.20,-3.32
1167,14,26,14,-17.99,11.20,-3.32
1168,14,27,7,-30.02,16.47,-18.52
1169,14,27,8,-24.37,13.46,-5.93
1170,14,27,9,-22.24,12.24,-10.73
1171,14,27,10,-22.24,12.24,-10.73
1172,14,27,11,-22.24,12.24,-10.73
1173,14,27,12,-18.24,11.33,-3.23
1174,14,27,13,-17.99,11.20,-3.32
1175,14,27,14,-17.99,11.20,-3.32
1176,14,28,7,-29.42,16.42,-13.78
1177,14,28,8,-24.37,13.46,-5.93
1178,14,28,9,-22.24,12.24,-10.73
1179,14,28,10,-22.24,12.24,-10.73
1180,14,28,11,-22.45,12.26,-11.81
1181,14,28,12,-18.24,11.33,-3.23
1182,14,28,13,-17.99,11.20,-3.32
1183,14,28,14,-17.99,11.20,-3.32
1184,14,29,7,-29.42,16.42,-13.78
1185,14,29,8,-24.37,13.46,-5.93
1186,14,29,9,-22.24,12.24,-10.73
1187,14,29,10,-22.24,12.24,-10.73
1188,14,29,11,-16.99,11.14,-2.58
1189,14,29,12,-17.99,11.20,-3.32
1190,14,29,13,-17.99,11.20,-3.32
1191,14,29,14,-17.99,11.20,-3.32
1192,14,30,7,-29.42,16.42,-13.78
1193,14,30,8,-24.37,13.46,-5.93
1194,14,30,9,-22.24,12.24,-10.73
1195,14,30,10,-22.45,12.26,-11.81
1196,14,30,11,-18.24,11.33,-3.23
1197,14,30,12,-17.99,11.20,-3.32
1198,14,30,13,-17.99,11.20,-3.32
1199,14,30,14,-13.29,11.14,-1.45
1200,14,31,7,-25.89,14.34,-4.42
1201,14,31,8,-24.37,13.46,-5.93
1202,14,31,9,-22.24,12.24,-10.73
1203,14,31,10,-22.24,12.24,-10.73
1204,14,31,11,-20.29,11.29,-5.55
1205,14,31,12,-13.29,11.14,-1.45
1206,14,31,13,-13.29,11.14,-1.45
1207,14,31,14,-12.39,11.31,-1.23
1208,14,32,7,-25.89,14.34,-4.42
1209,14,32,8,-26.04,14.43,-4.54
1210,14,32,9,-24.37,13.46,-5.93
1211,14,32,10,-22.24,12.24,-10.73
1212,14,32,11,-19.07,11.26,-4.16
1213,14,32,12,-16.03,11.25,-2.21
1214,14,32,13,-16.03,11.25,-2.21
1215,14,32,14,-14.94,11.30,-1.86
1216,14,33,7,-26.38,14.30,-5.06
1217,14,33,8,-26.04,14.43,-4.54
1218,14,33,9,-24.37,13.46,-5.93
1219,14,33,10,-18.08,11.20,-3.13
1220,14,33,11,-19.07,11.26,-4.16
1221,14,33,12,-16.03,11.25,-2.21
1222,14,33,13,-16.03,11.25,-2.21
1223,14,33,14,-14.94,11.30,-1.86
1224,14,34,7,-26.38,14.30,-5.06
1225,14,34,8,-22.23,13.50,-2.30
1226,14,34,9,-20.31,12.43,-2.59
1227,14,34,10,-19.32,11.40,-4.01
1228,14,34,11,-19.07,11.26,-4.16
1229,14,34,12,-19.07,11.26,-4.16
1230,14,34,13,-16.47,11.33,-2.38
1231,14,34,14,-15.76,12.45,-1.39
1232,14,35,7,-22.23,13.50,-2.30
1233,14,35,8,-22.23,13.50,-2.30
1234,14,35,9,-20.31,12.43,-2.59
1235,14,35,10,-21.53,12.64,-3.13
1236,14,35,11,-19.07,11.26,-4.16
1237,14,35,12,-16.63,12.36,-1.59
1238,14,35,13,-19.69,12.47,-2.47
1239,14,35,14,-19.13,12.16,-2.57
1240,14,36,7,-22.23,13.50,-2.30
1241,14,36,8,-22.23,13.50,-2.30
1242,14,36,9,-22.23,13.50,-2.30
1243,14,36,10,-21.16,12.43,-3.24
1244,14,36,11,-16.63,12.36,-1.59
1245,14,36,12,-20.51,12.38,-2.91
1246,14,36,13,-19.69,12.47,-2.47
1247,14,36,14,-21.00,13.19,-2.28
1248,14,37,7,-22.23,13.50,-2.30
1249,14,37,8,-22.23,13.50,-2.30
