,fast_period,slow_period,sig_period,return,dd,sharpe
657,11,23,8,74.49,10.06,1.49
658,11,23,9,73.63,10.06,1.50
659,11,23,10,72.63,10.06,1.54
660,11,23,11,70.15,10.06,1.57
661,11,23,12,-18.61,21.78,-0.53
662,11,23,13,-20.19,21.78,-0.56
663,11,23,14,-21.89,21.17,-0.57
664,11,24,7,74.49,10.06,1.49
665,11,24,8,74.49,10.06,1.49
666,11,24,9,73.50,10.06,1.53
667,11,24,10,-17.43,21.03,-0.51
668,11,24,11,-18.61,21.78,-0.53
669,11,24,12,-21.89,21.17,-0.57
670,11,24,13,-21.89,21.17,-0.57
671,11,24,14,-21.89,21.17,-0.57
672,11,25,7,74.49,10.06,1.49
673,11,25,8,74.49,10.06,1.49
674,11,25,9,-17.43,21.03,-0.51
675,11,25,10,-18.61,21.78,-0.53
676,11,25,11,-20.35,21.17,-0.55
677,11,25,12,-21.89,21.17,-0.57
678,11,25,13,-21.89,21.17,-0.57
679,11,25,14,-21.89,21.17,-0.57
680,11,26,7,74.49,10.06,1.49
681,11,26,8,-17.43,21.03,-0.51
682,11,26,9,-17.43,21.03,-0.51
683,11,26,10,-20.35,21.17,-0.55
684,11,26,11,-21.89,21.17,-0.57
685,11,26,12,-21.89,21.17,-0.57
686,11,26,13,-21.89,21.17,-0.57
687,11,26,14,-21.89,21.17,-0.57
688,11,27,7,-16.96,21.03,-0.52
689,11,27,8,-17.43,21.03,-0.51
690,11,27,9,-17.43,21.03,-0.51
691,11,27,10,-20.35,21.17,-0.55
692,11,27,11,-21.89,21.17,-0.57
693,11,27,12,-21.89,21.17,-0.57
694,11,27,13,-21.89,21.17,-0.57
695,11,27,14,-20.81,21.17,-0.56
696,11,28,7,-17.43,21.03,-0.51
697,11,28,8,-17.43,21.03,-0.51
698,11,28,9,-19.19,20.42,-0.53
699,11,28,10,-21.89,21.17,-0.57
700,11,28,11,-21.89,21.17,-0.57
701,11,28,12,-21.89,21.17,-0.57
702,11,28,13,-21.89,21.17,-0.57
703,11,28,14,-20.81,21.17,-0.56
704,11,29,7,-17.43,21.03,-0.51
705,11,29,8,-19.19,20.42,-0.53
706,11,29,9,-20.35,21.17,-0.55
707,11,29,10,-21.89,21.17,-0.57
708,11,29,11,-21.89,21.17,-0.57
709,11,29,12,-21.89,21.17,-0.57
710,11,29,13,-20.81,21.17,-0.56
711,11,29,14,-24.12,22.79,-0.59
712,11,30,7,-17.43,21.03,-0.51
713,11,30,8,-19.19,20.42,-0.53
714,11,30,9,-21.89,21.17,-0.57
715,11,30,10,-21.89,21.17,-0.57
716,11,30,11,-21.89,21.17,-0.57
717,11,30,12,-21.89,21.17,-0.57
718,11,30,13,-20.81,21.17,-0.56
719,11,30,14,-24.12,22.79,-0.59
720,11,31,7,-17.43,21.03,-0.51
721,11,31,8,-19.19,20.42,-0.53
722,11,31,9,-21.89,21.17,-0.57
723,11,31,10,-21.89,21.17,-0.57
724,11,31,11,-21.89,21.17,-0.57
725,11,31,12,-20.81,21.17,-0.56
726,11,31,13,-20.81,21.17,-0.56
727,11,31,14,-24.12,22.79,-0.59
728,11,32,7,-17.43,21.03,-0.51
729,11,32,8,-20.75,20.42,-0.56
730,11,32,9,-21.89,21.17,-0.57
731,11,32,10,-21.89,21.17,-0.57
732,11,32,11,-21.89,21.17,-0.57
733,11,32,12,-20.81,21.17,-0.56
734,11,32,13,-24.12,22.79,-0.59
735,11,32,14,-23.22,22.79,-0.57
736,11,33,7,-17.43,21.03,-0.51
737,11,33,8,-21.89,21.17,-0.57
738,11,33,9,-21.89,21.17,-0.57
739,11,33,10,-21.89,21.17,-0.57
740,11,33,11,-20.81,21.17,-0.56
741,11,33,12,-20.81,21.17,-0.56
742,11,33,13,-24.12,22.79,-0.59
743,11,33,14,75.66,10.06,1.54
744,11,34,7,-17.43,21.03,-0.51
745,11,34,8,-20.19,21.78,-0.56
746,11,34,9,-21.89,21.17,-0.57
747,11,34,10,-21.89,21.17,-0.57
748,11,34,11,-20.81,21.17,-0.56
749,11,34,12,-20.81,21.17,-0.56
750,11,34,13,75.66,10.06,1.54
751,11,34,14,75.66,10.06,1.54
752,11,35,7,-19.02,21.03,-0.54
753,11,35,8,-20.19,21.78,-0.56
754,11,35,9,-21.89,21.17,-0.57
755,11,35,10,-21.89,21.17,-0.57
756,11,35,11,-20.81,21.17,-0.56
757,11,35,12,81.19,10.06,1.45
758,11,35,13,75.66,10.06,1.54
759,11,35,14,75.00,10.06,1.60
760,11,36,7,-19.02,21.03,-0.54
761,11,36,8,-20.19,21.78,-0.56
762,11,36,9,-20.19,21.78,-0.56
763,11,36,10,81.19,10.06,1.45
764,11,36,11,81.19,10.06,1.45
765,11,36,12,73.63,10.06,1.52
766,11,36,13,75.66,10.06,1.54
767,11,36,14,75.00,10.06,1.60
768,11,37,7,-19.02,21.03,-0.54
769,11,37,8,-20.19,21.78,-0.56
770,11,37,9,78.73,10.06,1.45
771,11,37,10,81.19,10.06,1.45
772,11,37,11,81.19,10.06,1.45
773,11,37,12,75.66,10.06,1.54
774,11,37,13,75.66,10.06,1.54
775,11,37,14,75.00,10.06,1.60
776,11,38,7,-19.02,21.03,-0.54
777,11,38,8,78.73,10.06,1.45
778,11,38,9,78.73,10.06,1.45
779,11,38,10,81.19,10.06,1.45
780,11,38,11,81.19,10.06,1.45
781,11,38,12,75.66,10.06,1.54
782,11,38,13,75.00,10.06,1.60
783,11,38,14,75.00,10.06,1.60
784,11,39,7,81.32,10.06,1.43
785,11,39,8,78.73,10.06,1.45
786,11,39,9,78.73,10.06,1.45
787,11,39,10,81.19,10.06,1.45
788,11,39,11,81.19,10.06,1.45
789,11,39,12,75.66,10.06,1.54
790,11,39,13,75.00,10.06,1.60
791,11,39,14,39.70,6.16,3.31
792,11,40,7,78.73,10.06,1.45
793,11,40,8,78.73,10.06,1.45
794,11,40,9,81.19,10.06,1.45
795,11,40,10,81.19,10.06,1.45
796,11,40,11,83.30,10.06,1.47
797,11,40,12,75.66,10.06,1.54
798,11,40,13,75.00,10.06,1.60
799,11,40,14,40.36,6.05,3.40
800,12,21,7,73.63,10.06,1.50
801,12,21,8,73.63,10.06,1.50
802,12,21,9,73.63,10.06,1.50
803,12,21,10,74.30,10.06,1.52
804,12,21,11,71.59,10.06,1.55
805,12,21,12,74.56,10.06,1.52
806,12,21,13,71.20,10.06,1.52
807,12,21,14,71.20,10.06,1.52
808,12,22,7,74.49,10.06,1.49
809,12,22,8,73.63,10.06,1.50
810,12,22,9,72.63,10.06,1.54
811,12,22,10,72.63,10.06,1.54
812,12,22,11,71.77,10.06,1.55
813,12,22,12,71.77,10.06,1.55
814,12,22,13,68.47,10.06,1.55
815,12,22,14,-20.19,21.78,-0.56
816,12,23,7,74.49,10.06,1.49
817,12,23,8,73.63,10.06,1.50
818,12,23,9,72.63,10.06,1.54
819,12,23,10,70.15,10.06,1.57
820,12,23,11,70.15,10.06,1.57
821,12,23,12,-20.19,21.78,-0.56
822,12,23,13,-21.89,21.17,-0.57
823,12,23,14,-21.89,21.17,-0.57
824,12,24,7,74.49,10.06,1.49
825,12,24,8,73.50,10.06,1.53
826,12,24,9,72.63,10.06,1.54
827,12,24,10,70.15,10.06,1.57
828,12,24,11,-21.89,21.17,-0.57
829,12,24,12,-21.89,21.17,-0.57
830,12,24,13,-21.89,21.17,-0.57
831,12,24,14,-21.89,21.17,-0.57
832,12,25,7,74.49,10.06,1.49
833,12,25,8,73.50,10.06,1.53
834,12,25,9,-17.43,21.03,-0.51
835,12,25,10,-18.61,21.78,-0.53
836,12,25,11,-21.89,21.17,-0.57
837,12,25,12,-21.89,21.17,-0.57
838,12,25,13,-21.89,21.17,-0.57
839,12,25,14,-20.81,21.17,-0.56
840,12,26,7,73.50,10.06,1.53
841,12,26,8,-17.43,21.03,-0.51
842,12,26,9,-18.61,21.78,-0.53
843,12,26,10,-21.89,21.17,-0.57
844,12,26,11,-21.89,21.17,-0.57
845,12,26,12,-21.89,21.17,-0.57
846,12,26,13,-21.89,21.17,-0.57
847,12,26,14,-24.12,22.79,-0.59
848,12,27,7,-17.43,21.03,-0.51
849,12,27,8,-17.43,21.03,-0.51
850,12,27,9,-20.35,21.17,-0.55
851,12,27,10,-21.89,21.17,-0.57
852,12,27,11,-21.89,21.17,-0.57
853,12,27,12,-21.89,21.17,-0.57
854,12,27,13,-20.81,21.17,-0.56
855,12,27,14,-24.12,22.79,-0.59
856,12,28,7,-17.43,21.03,-0.51
857,12,28,8,-19.19,20.42,-0.53
858,12,28,9,-21.89,21.17,-0.57
859,12,28,10,-21.89,21.17,-0.57
860,12,28,11,-21.89,21.17,-0.57
861,12,28,12,-21.89,21.17,-0.57
862,12,28,13,-20.81,21.17,-0.56
863,12,28,14,-24.12,22.79,-0.59
864,12,29,7,-17.43,21.03,-0.51
865,12,29,8,-19.19,20.42,-0.53
866,12,29,9,-21.89,21.17,-0.57
867,12,29,10,-21.89,21.17,-0.57
868,12,29,11,-21.89,21.17,-0.57
869,12,29,12,-20.81,21.17,-0.56
870,12,29,13,-24.12,22.79,-0.59
871,12,29,14,-23.22,22.79,-0.57
872,12,30,7,-19.19,20.42,-0.53
873,12,30,8,-21.89,21.17,-0.57
874,12,30,9,-21.89,21.17,-0.57
875,12,30,10,-21.89,21.17,-0.57
876,12,30,11,-21.89,21.17,-0.57
877,12,30,12,-20.81,21.17,-0.56
878,12,30,13,-24.12,22.79,-0.59
879,12,30,14,-23.22,22.79,-0.57
880,12,31,7,-19.19,20.42,-0.53
881,12,31,8,-21.89,21.17,-0.57
882,12,31,9,-21.89,21.17,-0.57
883,12,31,10,-21.89,21.17,-0.57
884,12,31,11,-20.81,21.17,-0.56
885,12,31,12,-20.81,21.17,-0.56
886,12,31,13,-24.12,22.79,-0.59
887,12,31,14,-23.22,22.79,-0.57
888,12,32,7,-19.19,20.42,-0.53
889,12,32,8,-21.89,21.17,-0.57
890,12,32,9,-21.89,21.17,-0.57
891,12,32,10,-21.89,21.17,-0.57
892,12,32,11,-20.81,21.17,-0.56
893,12,32,12,-24.12,22.79,-0.59
894,12,32,13,-23.22,22.79,-0.57
895,12,32,14,-23.22,22.79,-0.57
896,12,33,7,-19.02,21.03,-0.54
897,12,33,8,-21.89,21.17,-0.57
898,12,33,9,-21.89,21.17,-0.57
899,12,33,10,-20.81,21.17,-0.56
900,12,33,11,-20.81,21.17,-0.56
901,12,33,12,-24.12,22.79,-0.59
902,12,33,13,-23.22,22.79,-0.57
903,12,33,14,75.00,10.06,1.60
904,12,34,7,-19.02,21.03,-0.54
905,12,34,8,-21.89,21.17,-0.57
906,12,34,9,-21.89,21.17,-0.57
907,12,34,10,-20.81,21.17,-0.56
908,12,34,11,-20.81,21.17,-0.56
909,12,34,12,-23.22,22.79,-0.57
910,12,34,13,75.66,10.06,1.54
911,12,34,14,75.00,10.06,1.60
912,12,35,7,-20.19,21.78,-0.56
913,12,35,8,-21.89,21.17,-0.57
914,12,35,9,-21.89,21.17,-0.57
915,12,35,10,-20.81,21.17,-0.56
916,12,35,11,-20.81,21.17,-0.56
917,12,35,12,75.66,10.06,1.54
918,12,35,13,75.00,10.06,1.60
919,12,35,14,75.00,10.06,1.60
920,12,36,7,-20.19,21.78,-0.56
921,12,36,8,-20.19,21.78,-0.56
922,12,36,9,-20.81,21.17,-0.56
923,12,36,10,-20.81,21.17,-0.56
924,12,36,11,73.63,10.06,1.52
925,12,36,12,75.66,10.06,1.54
926,12,36,13,75.00,10.06,1.60
927,12,36,14,75.00,10.06,1.60
928,12,37,7,-20.19,21.78,-0.56
929,12,37,8,-20.19,21.78,-0.56
930,12,37,9,81.19,10.06,1.45
931,12,37,10,81.19,10.06,1.45
932,12,37,11,75.66,10.06,1.54
933,12,37,12,75.66,10.06,1.54
934,12,37,13,75.00,10.06,1.60
935,12,37,14,76.46,10.06,1.61
936,12,38,7,-20.19,21.78,-0.56
937,12,38,8,78.73,10.06,1.45
938,12,38,9,81.19,10.06,1.45
939,12,38,10,81.19,10.06,1.45
940,12,38,11,75.66,10.06,1.54
941,12,38,12,75.00,10.06,1.60
942,12,38,13,75.00,10.06,1.60
943,12,38,14,39.50,5.85,3.59
944,12,39,7,78.73,10.06,1.45
945,12,39,8,78.73,10.06,1.45
946,12,39,9,81.19,10.06,1.45
947,12,39,10,81.19,10.06,1.45
948,12,39,11,75.66,10.06,1.54
949,12,39,12,75.00,10.06,1.60
950,12,39,13,75.00,10.06,1.60
951,12,39,14,39.09,5.76,3.69
952,12,40,7,78.73,10.06,1.45
953,12,40,8,81.19,10.06,1.45
954,12,40,9,81.19,10.06,1.45
955,12,40,10,83.30,10.06,1.47
956,12,40,11,75.66,10.06,1.54
957,12,40,12,75.00,10.06,1.60
958,12,40,13,38.64,5.65,3.82
959,12,40,14,38.74,5.65,3.86
960,13,21,7,73.63,10.06,1.50
961,13,21,8,73.63,10.06,1.50
962,13,21,9,72.63,10.06,1.54
963,13,21,10,71.77,10.06,1.55
964,13,21,11,71.59,10.06,1.55
965,13,21,12,71.20,10.06,1.52
966,13,21,13,71.20,10.06,1.52
967,13,21,14,71.20,10.06,1.52
968,13,22,7,74.49,10.06,1.49
969,13,22,8,73.63,10.06,1.50
970,13,22,9,72.63,10.06,1.54
971,13,22,10,70.15,10.06,1.57
972,13,22,11,71.77,10.06,1.55
973,13,22,12,68.47,10.06,1.55
974,13,22,13,68.47,10.06,1.55
975,13,22,14,-20.19,21.78,-0.56
976,13,23,7,74.49,10.06,1.49
977,13,23,8,72.63,10.06,1.54
978,13,23,9,70.15,10.06,1.57
979,13,23,10,70.15,10.06,1.57
980,13,23,11,66.87,10.06,1.57
981,13,23,12,-21.89,21.17,-0.57
982,13,23,13,-21.89,21.17,-0.57
983,13,23,14,-21.89,21.17,-0.57
984,13,24,7,73.50,10.06,1.53
985,13,24,8,73.50,10.06,1.53
986,13,24,9,70.15,10.06,1.57
987,13,24,10,62.18,10.06,1.64
988,13,24,11,-21.89,21.17,-0.57
989,13,24,12,-21.89,21.17,-0.57
990,13,24,13,-21.89,21.17,-0.57
991,13,24,14,-24.12,22.79,-0.59
992,13,25,7,73.50,10.06,1.53
993,13,25,8,73.50,10.06,1.53
994,13,25,9,-18.61,21.78,-0.53
995,13,25,10,-21.89,21.17,-0.57
996,13,25,11,-21.89,21.17,-0.57
997,13,25,12,-21.89,21.17,-0.57
998,13,25,13,-20.81,21.17,-0.56
999,13,25,14,-24.12,22.79,-0.59
1000,13,26,7,73.50,10.06,1.53
1001,13,26,8,-17.43,21.03,-0.51
1002,13,26,9,-21.89,21.17,-0.57
1003,13,26,10,-21.89,21.17,-0.57
1004,13,26,11,-21.89,21.17,-0.57
1005,13,26,12,-21.89,21.17,-0.57
1006,13,26,13,-24.12,22.79,-0.59
1007,13,26,14,-24.12,22.79,-0.59
1008,13,27,7,-17.43,21.03,-0.51
1009,13,27,8,-20.35,21.17,-0.55
1010,13,27,9,-21.89,21.17,-0.57
1011,13,27,10,-21.89,21.17,-0.57
1012,13,27,11,-21.89,21.17,-0.57
1013,13,27,12,-20.81,21.17,-0.56
1014,13,27,13,-24.12,22.79,-0.59
1015,13,27,14,-24.12,22.79,-0.59
1016,13,28,7,-17.43,21.03,-0.51
1017,13,28,8,-21.89,21.17,-0.57
1018,13,28,9,-21.89,21.17,-0.57
1019,13,28,10,-21.89,21.17,-0.57
1020,13,28,11,-21.89,21.17,-0.57
1021,13,28,12,-20.81,21.17,-0.56
1022,13,28,13,-24.12,22.79,-0.59
1023,13,28,14,-23.22,22.79,-0.57
1024,13,29,7,-19.19,20.42,-0.53
1025,13,29,8,-21.89,21.17,-0.57
1026,13,29,9,-21.89,21.17,-0.57
1027,13,29,10,-21.89,21.17,-0.57
1028,13,29,11,-20.81,21.17,-0.56
1029,13,29,12,-24.12,22.79,-0.59
1030,13,29,13,-23.22,22.79,-0.57
1031,13,29,14,-23.22,22.79,-0.57
1032,13,30,7,-20.75,20.42,-0.56
1033,13,30,8,-21.89,21.17,-0.57
1034,13,30,9,-21.89,21.17,-0.57
1035,13,30,10,-21.89,21.17,-0.57
1036,13,30,11,-20.81,21.17,-0.56
1037,13,30,12,-24.12,22.79,-0.59
1038,13,30,13,-23.22,22.79,-0.57
1039,13,30,14,-23.22,22.79,-0.57
1040,13,31,7,-20.75,20.42,-0.56
1041,13,31,8,-21.89,21.17,-0.57
1042,13,31,9,-21.89,21.17,-0.57
1043,13,31,10,-20.81,21.17,-0.56
1044,13,31,11,-20.81,21.17,-0.56
1045,13,31,12,-24.12,22.79,-0.59
1046,13,31,13,-23.22,22.79,-0.57
1047,13,31,14,-23.51,22.79,-0.55
1048,13,32,7,-21.89,21.17,-0.57
1049,13,32,8,-21.89,21.17,-0.57
1050,13,32,9,-21.89,21.17,-0.57
1051,13,32,10,-20.81,21.17,-0.56
1052,13,32,11,-24.12,22.79,-0.59
1053,13,32,12,-23.22,22.79,-0.57
1054,13,32,13,-23.22,22.79,-0.57
1055,13,32,14,-23.51,22.79,-0.55
1056,13,33,7,-21.89,21.17,-0.57
1057,13,33,8,-21.89,21.17,-0.57
1058,13,33,9,-21.89,21.17,-0.57
1059,13,33,10,-20.81,21.17,-0.56
1060,13,33,11,-24.12,22.79,-0.59
1061,13,33,12,-23.22,22.79,-0.57
1062,13,33,13,-23.51,22.79,-0.55
1063,13,33,14,75.00,10.06,1.60
1064,13,34,7,-21.89,21.17,-0.57
1065,13,34,8,-21.89,21.17,-0.57
1066,13,34,9,-20.81,21.17,-0.56
1067,13,34,10,-20.81,21.17,-0.56
1068,13,34,11,-23.22,22.79,-0.57
1069,13,34,12,-23.22,22.79,-0.57
1070,13,34,13,75.00,10.06,1.60
1071,13,34,14,75.00,10.06,1.60
1072,13,35,7,-20.19,21.78,-0.56
1073,13,35,8,-21.89,21.17,-0.57
1074,13,35,9,-20.81,21.17,-0.56
1075,13,35,10,-20.81,21.17,-0.56
1076,13,35,11,-23.22,22.79,-0.57
1077,13,35,12,75.00,10.06,1.60
1078,13,35,13,75.00,10.06,1.60
1079,13,35,14,76.46,10.06,1.61
1080,13,36,7,-20.19,21.78,-0.56
1081,13,36,8,-21.89,21.17,-0.57
1082,13,36,9,-20.81,21.17,-0.56
1083,13,36,10,-20.81,21.17,-0.56
1084,13,36,11,75.66,10.06,1.54
1085,13,36,12,75.00,10.06,1.60
1086,13,36,13,75.00,10.06,1.60
1087,13,36,14,76.46,10.06,1.61
1088,13,37,7,-20.19,21.78,-0.56
1089,13,37,8,-20.81,21.17,-0.56
1090,13,37,9,-20.81,21.17,-0.56
1091,13,37,10,75.66,10.06,1.54
1092,13,37,11,75.66,10.06,1.54
1093,13,37,12,75.00,10.06,1.60
1094,13,37,13,76.46,10.06,1.61
1095,13,37,14,76.46,10.06,1.61
1096,13,38,7,-20.19,21.78,-0.56
1097,13,38,8,81.19,10.06,1.45
1098,13,38,9,81.19,10.06,1.45
1099,13,38,10,75.66,10.06,1.54
1100,13,38,11,75.00,10.06,1.60
1101,13,38,12,75.00,10.06,1.60
1102,13,38,13,76.46,10.06,1.61
1103,13,38,14,38.07,5.50,4.07
1104,13,39,7,78.73,10.06,1.45
1105,13,39,8,81.19,10.06,1.45
1106,13,39,9,81.19,10.06,1.45
1107,13,39,10,75.66,10.06,1.54
1108,13,39,11,75.00,10.06,1.60
1109,13,39,12,75.00,10.06,1.60
1110,13,39,13,37.57,5.40,4.15
1111,13,39,14,37.67,5.40,4.21
1112,13,40,7,78.73,10.06,1.45
1113,13,40,8,81.19,10.06,1.45
1114,13,40,9,83.30,10.06,1.47
1115,13,40,10,75.66,10.06,1.54
1116,13,40,11,75.00,10.06,1.60
1117,13,40,12,76.46,10.06,1.61
1118,13,40,13,37.26,5.31,4.37
1119,13,40,14,37.26,5.31,4.37
1120,14,21,7,73.63,10.06,1.50
1121,14,21,8,72.63,10.06,1.54
1122,14,21,9,70.15,10.06,1.57
1123,14,21,10,71.77,10.06,1.55
1124,14,21,11,68.47,10.06,1.55
1125,14,21,12,68.27,10.06,1.55
1126,14,21,13,71.20,10.06,1.52
1127,14,21,14,71.20,10.06,1.52
1128,14,22,7,74.49,10.06,1.49
1129,14,22,8,72.63,10.06,1.54
1130,14,22,9,70.15,10.06,1.57
1131,14,22,10,70.15,10.06,1.57
1132,14,22,11,66.87,10.06,1.57
1133,14,22,12,68.47,10.06,1.55
1134,14,22,13,68.47,10.06,1.55
1135,14,22,14,-24.12,22.79,-0.59
1136,14,23,7,73.50,10.06,1.53
1137,14,23,8,73.50,10.06,1.53
1138,14,23,9,70.15,10.06,1.57
1139,14,23,10,62.18,10.06,1.64
1140,14,23,11,62.18,10.06,1.64
1141,14,23,12,-21.89,21.17,-0.57
1142,14,23,13,-21.89,21.17,-0.57
1143,14,23,14,-24.12,22.79,-0.59
1144,14,24,7,73.50,10.06,1.53
1145,14,24,8,73.50,10.06,1.53
1146,14,24,9,63.08,10.06,1.62
1147,14,24,10,-21.89,21.17,-0.57
1148,14,24,11,-21.89,21.17,-0.57
1149,14,24,12,-21.89,21.17,-0.57
1150,14,24,13,-24.12,22.79,-0.59
1151,14,24,14,-24.12,22.79,-0.59
1152,14,25,7,73.50,10.06,1.53
1153,14,25,8,71.01,10.06,1.56
1154,14,25,9,-21.89,21.17,-0.57
1155,14,25,10,-21.89,21.17,-0.57
1156,14,25,11,-21.89,21.17,-0.57
1157,14,25,12,-20.81,21.17,-0.56
1158,14,25,13,-24.12,22.79,-0.59
1159,14,25,14,-24.12,22.79,-0.59
1160,14,26,7,73.50,10.06,1.53
1161,14,26,8,-21.89,21.17,-0.57
1162,14,26,9,-21.89,21.17,-0.57
1163,14,26,10,-21.89,21.17,-0.57
1164,14,26,11,-21.89,21.17,-0.57
1165,14,26,12,-24.12,22.79,-0.59
1166,14,26,13,-24.12,22.79,-0.59
1167,14,26,14,-23.22,22.79,-0.57
1168,14,27,7,-17.43,21.03,-0.51
1169,14,27,8,-21.89,21.17,-0.57
1170,14,27,9,-21.89,21.17,-0.57
1171,14,27,10,-21.89,21.17,-0.57
1172,14,27,11,-20.81,21.17,-0.56
1173,14,27,12,-24.12,22.79,-0.59
1174,14,27,13,-24.12,22.79,-0.59
1175,14,27,14,-23.22,22.79,-0.57
1176,14,28,7,-20.75,20.42,-0.56
1177,14,28,8,-21.89,21.17,-0.57
1178,14,28,9,-21.89,21.17,-0.57
1179,14,28,10,-21.89,21.17,-0.57
1180,14,28,11,-20.81,21.17,-0.56
1181,14,28,12,-24.12,22.79,-0.59
1182,14,28,13,-23.22,22.79,-0.57
1183,14,28,14,-23.22,22.79,-0.57
1184,14,29,7,-21.89,21.17,-0.57
1185,14,29,8,-21.89,21.17,-0.57
1186,14,29,9,-21.89,21.17,-0.57
1187,14,29,10,-20.81,21.17,-0.56
1188,14,29,11,-24.12,22.79,-0.59
1189,14,29,12,-23.22,22.79,-0.57
1190,14,29,13,-23.22,22.79,-0.57
1191,14,29,14,-23.51,22.79,-0.55
1192,14,30,7,-21.89,21.17,-0.57
1193,14,30,8,-21.89,21.17,-0.57
1194,14,30,9,-21.89,21.17,-0.57
1195,14,30,10,-20.81,21.17,-0.56
1196,14,30,11,-24.12,22.79,-0.59
1197,14,30,12,-23.22,22.79,-0.57
1198,14,30,13,-23.22,22.79,-0.57
1199,14,30,14,-25.77,23.69,-0.58
1200,14,31,7,-21.89,21.17,-0.57
1201,14,31,8,-21.89,21.17,-0.57
1202,14,31,9,-21.89,21.17,-0.57
1203,14,31,10,-20.81,21.17,-0.56
1204,14,31,11,-24.12,22.79,-0.59
1205,14,31,12,-23.22,22.79,-0.57
1206,14,31,13,-23.51,22.79,-0.55
1207,14,31,14,-23.51,22.79,-0.55
1208,14,32,7,-21.89,21.17,-0.57
1209,14,32,8,-21.89,21.17,-0.57
1210,14,32,9,-20.81,21.17,-0.56
1211,14,32,10,-20.81,21.17,-0.56
1212,14,32,11,-23.22,22.79,-0.57
1213,14,32,12,-23.22,22.79,-0.57
1214,14,32,13,-23.51,22.79,-0.55
1215,14,32,14,-22.88,22.79,-0.54
1216,14,33,7,-21.89,21.17,-0.57
1217,14,33,8,-21.89,21.17,-0.57
1218,14,33,9,-20.81,21.17,-0.56
1219,14,33,10,-24.12,22.79,-0.59
1220,14,33,11,-23.22,22.79,-0.57
1221,14,33,12,-23.51,22.79,-0.55
1222,14,33,13,-23.51,22.79,-0.55
1223,14,33,14,76.46,10.06,1.61
1224,14,34,7,-21.89,21.17,-0.57
1225,14,34,8,-20.81,21.17,-0.56
1226,14,34,9,-20.81,21.17,-0.56
1227,14,34,10,-23.22,22.79,-0.57
1228,14,34,11,-23.22,22.79,-0.57
1229,14,34,12,-23.51,22.79,-0.55
1230,14,34,13,75.00,10.06,1.60
1231,14,34,14,76.46,10.06,1.61
1232,14,35,7,-21.89,21.17,-0.57
1233,14,35,8,-20.81,21.17,-0.56
1234,14,35,9,-20.81,21.17,-0.56
1235,14,35,10,-23.22,22.79,-0.57
1236,14,35,11,-23.51,22.79,-0.55
1237,14,35,12,75.00,10.06,1.60
1238,14,35,13,76.46,10.06,1.61
1239,14,35,14,76.58,10.06,1.62
1240,14,36,7,-21.89,21.17,-0.57
1241,14,36,8,-20.81,21.17,-0.56
1242,14,36,9,-20.81,21.17,-0.56
1243,14,36,10,-23.22,22.79,-0.57
1244,14,36,11,75.00,10.06,1.60
1245,14,36,12,75.00,10.06,1.60
1246,14,36,13,76.46,10.06,1.61
1247,14,36,14,76.58,10.06,1.62
1248,14,37,7,-21.89,21.17,-0.57
1249,14,37,8,-20.81,21.17,-0.56
1250,14,37,9,-19.88,21.17,-0.53
1251,14,37,10,75.66,10.06,1.54
1252,14,37,11,75.00,10.06,1.60
1253,14,37,12,76.46,10.06,1.61
1254,14,37,13,76.46,10.06,1.61
1255,14,37,14,76.58,10.06,1.62
1256,14,38,7,-19.09,21.78,-0.54
1257,14,38,8,81.19,10.06,1.45
1258,14,38,9,75.66,10.06,1.54
1259,14,38,10,75.00,10.06,1.60
1260,14,38,11,75.00,10.06,1.60
1261,14,38,12,76.46,10.06,1.61
1262,14,38,13,76.58,10.06,1.62
1263,14,38,14,37.10,5.27,4.43
1264,14,39,7,81.19,10.06,1.45
1265,14,39,8,81.19,10.06,1.45
1266,14,39,9,75.66,10.06,1.54
1267,14,39,10,75.00,10.06,1.60
1268,14,39,11,75.00,10.06,1.60
1269,14,39,12,76.46,10.06,1.61
1270,14,39,13,37.10,5.27,4.43
1271,14,39,14,37.10,5.27,4.43
1272,14,40,7,81.19,10.06,1.45
1273,14,40,8,81.19,10.06,1.45
1274,14,40,9,75.66,10.06,1.54
1275,14,40,10,75.00,10.06,1.60
1276,14,40,11,76.46,10.06,1.61
1277,14,40,12,37.10,5.27,4.43
1278,14,40,13,37.10,5.27,4.43
1279,14,40,14,31.70,5.27,3.46
