,fast_base,slow_base,min_period_fast,max_period_fast,min_period_slow,max_period_slow,return,dd,sharpe
526,5,28,2,15,20,30,77.33,13.81,0.64
527,5,28,2,15,20,35,80.40,14.56,0.67
528,5,28,2,15,20,40,19.98,15.64,0.30
529,5,28,2,15,20,45,-0.48,14.34,-0.03
530,5,28,2,20,20,25,75.23,10.31,0.68
531,5,28,2,20,20,30,72.32,13.42,0.64
532,5,28,2,20,20,35,73.40,14.54,0.65
533,5,28,2,20,20,40,20.37,15.64,0.31
534,5,28,2,20,20,45,-0.11,14.35,-0.02
535,5,28,2,25,20,25,56.66,8.08,0.68
536,5,28,2,25,20,30,53.05,11.53,0.61
537,5,28,2,25,20,35,49.75,14.02,0.57
538,5,28,2,25,20,40,20.58,15.42,0.31
539,5,28,2,25,20,45,1.05,14.19,0.01
540,5,28,3,10,10,25,69.80,10.08,0.67
541,5,28,3,10,10,30,65.87,12.51,0.62
542,5,28,3,10,10,35,65.39,14.12,0.62
543,5,28,3,10,10,40,27.31,15.23,0.42
544,5,28,3,10,10,45,3.48,14.19,0.05
545,5,28,3,15,10,25,69.80,10.08,0.67
546,5,28,3,15,10,30,65.87,12.51,0.62
547,5,28,3,15,10,35,65.39,14.12,0.62
548,5,28,3,15,10,40,27.31,15.23,0.42
549,5,28,3,15,10,45,3.48,14.19,0.05
550,5,28,3,20,10,25,67.95,8.71,0.70
551,5,28,3,20,10,30,63.28,11.40,0.64
552,5,28,3,20,10,35,61.08,13.50,0.61
553,5,28,3,20,10,40,29.13,14.86,0.45
554,5,28,3,20,10,45,4.62,13.82,0.07
555,5,28,3,25,10,25,71.96,6.69,0.80
556,5,28,3,25,10,30,82.75,8.08,0.81
557,5,28,3,25,10,35,95.61,8.96,0.86
558,5,28,3,25,10,40,39.81,9.59,0.77
559,5,28,3,25,10,45,14.67,8.56,0.33
560,5,28,3,10,15,25,70.32,10.00,0.67
561,5,28,3,10,15,30,67.77,12.93,0.63
562,5,28,3,10,15,35,67.29,14.53,0.63
563,5,28,3,10,15,40,28.53,15.63,0.44
564,5,28,3,10,15,45,0.05,14.34,-0.01
565,5,28,3,15,15,25,70.32,10.00,0.67
566,5,28,3,15,15,30,67.77,12.93,0.63
567,5,28,3,15,15,35,67.29,14.53,0.63
568,5,28,3,15,15,40,28.53,15.63,0.44
569,5,28,3,15,15,45,0.05,14.34,-0.01
570,5,28,3,20,15,25,68.48,8.62,0.70
571,5,28,3,20,15,30,65.14,11.82,0.65
572,5,28,3,20,15,35,62.81,13.93,0.63
573,5,28,3,20,15,40,30.36,15.26,0.47
574,5,28,3,20,15,45,1.14,13.97,0.01
575,5,28,3,25,15,25,72.35,6.61,0.80
576,5,28,3,25,15,30,84.58,8.52,0.83
577,5,28,3,25,15,35,97.50,9.39,0.88
578,5,28,3,25,15,40,41.17,10.02,0.81
579,5,28,3,25,15,45,10.87,8.73,0.22
580,5,28,3,10,20,25,71.01,10.05,0.67
581,5,28,3,10,20,30,68.70,12.91,0.64
582,5,28,3,10,20,35,68.14,14.53,0.63
583,5,28,3,10,20,40,20.37,15.63,0.31
584,5,28,3,10,20,45,0.05,14.34,-0.01
585,5,28,3,15,20,25,71.01,10.05,0.67
586,5,28,3,15,20,30,68.70,12.91,0.64
587,5,28,3,15,20,35,68.14,14.53,0.63
588,5,28,3,15,20,40,20.37,15.63,0.31
589,5,28,3,15,20,45,0.05,14.34,-0.01
590,5,28,3,20,20,25,68.87,8.69,0.70
591,5,28,3,20,20,30,65.97,11.82,0.66
592,5,28,3,20,20,35,63.69,13.93,0.63
593,5,28,3,20,20,40,22.08,15.26,0.33
594,5,28,3,20,20,45,1.14,13.97,0.01
595,5,28,3,25,20,25,72.10,6.67,0.80
596,5,28,3,25,20,30,84.58,8.52,0.83
597,5,28,3,25,20,35,97.50,9.39,0.88
598,5,28,3,25,20,40,32.20,10.02,0.57
599,5,28,3,25,20,45,10.88,8.72,0.22
600,5,28,4,10,10,25,63.35,8.83,0.68
601,5,28,4,10,10,30,59.82,11.26,0.63
602,5,28,4,10,10,35,58.11,13.13,0.61
603,5,28,4,10,10,40,30.28,14.47,0.47
604,5,28,4,10,10,45,5.66,13.43,0.09
605,5,28,4,15,10,25,63.35,8.83,0.68
606,5,28,4,15,10,30,59.82,11.26,0.63
607,5,28,4,15,10,35,58.11,13.13,0.61
608,5,28,4,15,10,40,30.28,14.47,0.47
609,5,28,4,15,10,45,5.66,13.43,0.09
610,5,28,4,20,10,25,64.30,6.57,0.77
611,5,28,4,20,10,30,64.91,7.88,0.76
612,5,28,4,20,10,35,67.40,8.68,0.80
613,5,28,4,20,10,40,44.84,9.94,0.77
614,5,28,4,20,10,45,17.51,8.84,0.37
615,5,28,4,25,10,25,75.68,3.31,1.11
616,5,28,4,25,10,30,87.19,3.77,1.07
617,5,28,4,25,10,35,100.79,4.33,1.12
618,5,28,4,25,10,40,56.71,7.60,1.35
619,5,28,4,25,10,45,28.35,3.78,0.94
620,5,28,4,10,15,25,63.95,8.74,0.69
621,5,28,4,10,15,30,61.57,11.69,0.65
622,5,28,4,10,15,35,60.27,13.54,0.63
623,5,28,4,10,15,40,31.56,14.88,0.49
624,5,28,4,10,15,45,2.16,13.59,0.02
625,5,28,4,15,15,25,63.95,8.74,0.69
626,5,28,4,15,15,30,61.57,11.69,0.65
627,5,28,4,15,15,35,60.27,13.54,0.63
628,5,28,4,15,15,40,31.56,14.88,0.49
629,5,28,4,15,15,45,2.16,13.59,0.02
630,5,28,4,20,15,25,64.89,6.46,0.77
631,5,28,4,20,15,30,66.80,8.31,0.78
632,5,28,4,20,15,35,69.62,9.12,0.82
633,5,28,4,20,15,40,46.27,10.38,0.80
634,5,28,4,20,15,45,13.59,9.01,0.27
635,5,28,4,25,15,25,76.03,3.31,1.12
636,5,28,4,25,15,30,89.03,3.77,1.11
637,5,28,4,25,15,35,102.75,5.02,1.15
638,5,28,4,25,15,40,58.23,7.60,1.42
639,5,28,4,25,15,45,24.08,4.18,0.70
640,5,28,4,10,20,25,64.67,8.80,0.69
641,5,28,4,10,20,30,62.48,11.68,0.65
642,5,28,4,10,20,35,60.83,13.53,0.63
643,5,28,4,10,20,40,23.18,14.88,0.35
644,5,28,4,10,20,45,2.16,13.59,0.02
645,5,28,4,15,20,25,64.67,8.80,0.69
646,5,28,4,15,20,30,62.48,11.68,0.65
647,5,28,4,15,20,35,60.83,13.53,0.63
648,5,28,4,15,20,40,23.18,14.88,0.35
649,5,28,4,15,20,45,2.16,13.59,0.02
650,5,28,4,20,20,25,65.08,6.52,0.77
651,5,28,4,20,20,30,67.40,8.31,0.78
652,5,28,4,20,20,35,70.26,9.11,0.82
653,5,28,4,20,20,40,36.95,10.37,0.59
654,5,28,4,20,20,45,13.60,9.01,0.27
655,5,28,4,25,20,25,75.80,3.31,1.11
656,5,28,4,25,20,30,89.03,3.77,1.11
657,5,28,4,25,20,35,102.75,5.02,1.15
658,5,28,4,25,20,40,48.17,7.60,1.00
659,5,28,4,25,20,45,24.08,4.18,0.70
660,5,28,5,10,10,25,50.21,6.32,0.73
661,5,28,5,10,10,30,48.78,7.56,0.71
662,5,28,5,10,10,35,50.14,8.38,0.75
663,5,28,5,10,10,40,35.22,9.56,0.73
664,5,28,5,10,10,45,17.47,8.62,0.37
665,5,28,5,15,10,25,50.21,6.32,0.73
666,5,28,5,15,10,30,48.78,7.56,0.71
667,5,28,5,15,10,35,50.14,8.38,0.75
668,5,28,5,15,10,40,35.22,9.56,0.73
669,5,28,5,15,10,45,17.47,8.62,0.37
670,5,28,5,20,10,25,56.15,5.52,0.79
671,5,28,5,20,10,30,56.48,6.76,0.77
672,5,28,5,20,10,35,58.78,7.56,0.82
673,5,28,5,20,10,40,43.31,8.81,0.83
674,5,28,5,20,10,45,19.77,7.83,0.44
675,5,28,5,25,10,25,69.35,3.07,1.12
676,5,28,5,25,10,30,73.55,3.28,1.08
677,5,28,5,25,10,35,86.12,4.19,1.14
678,5,28,5,25,10,40,55.71,7.33,1.34
679,5,28,5,25,10,45,28.48,3.69,0.90
680,5,28,5,10,15,25,52.37,6.24,0.74
681,5,28,5,10,15,30,51.84,8.01,0.74
682,5,28,5,10,15,35,53.21,8.82,0.79
683,5,28,5,10,15,40,36.56,10.01,0.77
684,5,28,5,10,15,45,14.05,8.79,0.28
685,5,28,5,15,15,25,52.37,6.24,0.74
686,5,28,5,15,15,30,51.84,8.01,0.74
687,5,28,5,15,15,35,53.21,8.82,0.79
688,5,28,5,15,15,40,36.56,10.01,0.77
689,5,28,5,15,15,45,14.05,8.79,0.28
690,5,28,5,20,15,25,57.06,5.41,0.80
691,5,28,5,20,15,30,58.28,7.20,0.80
692,5,28,5,20,15,35,60.90,8.01,0.85
693,5,28,5,20,15,40,44.68,9.25,0.87
694,5,28,5,20,15,45,16.28,8.00,0.33
695,5,28,5,25,15,25,69.69,3.07,1.13
696,5,28,5,25,15,30,75.28,3.63,1.12
697,5,28,5,25,15,35,87.95,4.88,1.17
698,5,28,5,25,15,40,57.23,7.33,1.41
699,5,28,5,25,15,45,24.74,4.10,0.70
700,5,28,5,10,20,25,55.54,6.30,0.75
701,5,28,5,10,20,30,55.99,8.00,0.75
702,5,28,5,10,20,35,57.42,8.81,0.80
703,5,28,5,10,20,40,28.05,10.01,0.53
704,5,28,5,10,20,45,14.05,8.79,0.28
705,5,28,5,15,20,25,55.54,6.30,0.75
706,5,28,5,15,20,30,55.99,8.00,0.75
707,5,28,5,15,20,35,57.42,8.81,0.80
708,5,28,5,15,20,40,28.05,10.01,0.53
709,5,28,5,15,20,45,14.05,8.79,0.28
710,5,28,5,20,20,25,57.10,5.48,0.80
711,5,28,5,20,20,30,58.91,7.19,0.80
712,5,28,5,20,20,35,61.57,8.01,0.86
713,5,28,5,20,20,40,35.69,9.25,0.63
714,5,28,5,20,20,45,16.28,8.00,0.33
715,5,28,5,25,20,25,69.45,3.07,1.13
716,5,28,5,25,20,30,75.28,3.63,1.12
717,5,28,5,25,20,35,87.95,4.88,1.17
718,5,28,5,25,20,40,47.45,7.33,1.00
719,5,28,5,25,20,45,24.74,4.10,0.70
720,10,14,2,10,10,25,50.71,6.83,0.82
721,10,14,2,10,10,30,42.84,8.27,0.69
722,10,14,2,10,10,35,40.91,8.67,0.66
723,10,14,2,10,10,40,47.40,8.83,0.68
724,10,14,2,10,10,45,27.88,8.94,0.55
725,10,14,2,15,10,25,49.95,5.06,0.82
726,10,14,2,15,10,30,48.90,6.01,0.84
727,10,14,2,15,10,35,50.64,6.52,0.92
728,10,14,2,15,10,40,61.23,6.93,1.00
729,10,14,2,15,10,45,42.78,8.71,1.08
730,10,14,2,20,10,25,65.63,4.04,1.18
731,10,14,2,20,10,30,65.54,5.07,1.28
732,10,14,2,20,10,35,67.50,5.62,1.40
733,10,14,2,20,10,40,77.47,5.88,1.45
734,10,14,2,20,10,45,56.05,8.71,1.93
735,10,14,2,25,10,25,70.45,3.07,1.15
736,10,14,2,25,10,30,70.79,3.24,1.16
737,10,14,2,25,10,35,74.27,4.36,1.26
738,10,14,2,25,10,40,82.77,5.38,1.33
739,10,14,2,25,10,45,53.36,8.28,1.82
740,10,14,2,10,15,25,53.22,5.10,0.85
741,10,14,2,10,15,30,26.94,6.40,0.64
742,10,14,2,10,15,35,24.90,6.76,0.60
743,10,14,2,10,15,40,22.80,6.95,0.56
744,10,14,2,10,15,45,13.33,7.86,0.32
745,10,14,2,15,15,25,52.86,4.38,0.86
746,10,14,2,15,15,30,33.40,5.64,0.95
747,10,14,2,15,15,35,34.94,6.13,1.10
748,10,14,2,15,15,40,35.75,7.10,1.28
749,10,14,2,15,15,45,22.06,7.86,0.75
750,10,14,2,20,15,25,66.04,3.36,1.14
751,10,14,2,20,15,30,44.35,4.51,1.52
752,10,14,2,20,15,35,45.70,5.37,1.78
753,10,14,2,20,15,40,45.09,6.63,2.18
754,10,14,2,20,15,45,29.46,7.86,1.36
755,10,14,2,25,15,25,67.66,3.07,1.08
756,10,14,2,25,15,30,50.06,3.82,1.30
757,10,14,2,25,15,35,53.07,4.76,1.47
758,10,14,2,25,15,40,53.03,5.79,1.71
759,10,14,2,25,15,45,30.39,7.41,1.30
760,10,14,2,10,20,25,58.85,3.57,0.93
761,10,14,2,10,20,30,24.16,5.34,0.80
762,10,14,2,10,20,35,22.20,5.70,0.73
763,10,14,2,10,20,40,14.23,6.78,0.45
764,10,14,2,10,20,45,8.45,7.84,0.26
765,10,14,2,15,20,25,55.59,4.24,0.86
766,10,14,2,15,20,30,25.39,6.42,0.91
767,10,14,2,15,20,35,26.80,6.93,1.10
768,10,14,2,15,20,40,16.91,7.39,0.63
769,10,14,2,15,20,45,12.25,7.84,0.57
770,10,14,2,20,20,25,66.30,3.11,1.13
771,10,14,2,20,20,30,34.98,4.20,1.70
772,10,14,2,20,20,35,36.96,5.22,2.10
773,10,14,2,20,20,40,25.99,6.60,1.32
774,10,14,2,20,20,45,19.04,7.84,1.73
775,10,14,2,25,20,25,67.66,3.07,1.08
776,10,14,2,25,20,30,38.43,3.66,1.40
777,10,14,2,25,20,35,41.22,4.59,1.65
778,10,14,2,25,20,40,37.82,6.81,1.16
779,10,14,2,25,20,45,20.31,7.41,1.54
780,10,14,3,10,10,25,50.71,6.83,0.82
781,10,14,3,10,10,30,42.84,8.27,0.69
782,10,14,3,10,10,35,40.91,8.67,0.66
783,10,14,3,10,10,40,47.40,8.83,0.68
784,10,14,3,10,10,45,27.88,8.94,0.55
785,10,14,3,15,10,25,49.95,5.06,0.82
786,10,14,3,15,10,30,48.90,6.01,0.84
787,10,14,3,15,10,35,50.64,6.52,0.92
788,10,14,3,15,10,40,61.23,6.93,1.00
789,10,14,3,15,10,45,42.78,8.71,1.08
790,10,14,3,20,10,25,65.63,4.04,1.18
791,10,14,3,20,10,30,65.54,5.07,1.28
792,10,14,3,20,10,35,67.50,5.62,1.40
793,10,14,3,20,10,40,77.47,5.88,1.45
794,10,14,3,20,10,45,56.05,8.71,1.93
795,10,14,3,25,10,25,70.45,3.07,1.15
796,10,14,3,25,10,30,70.79,3.24,1.16
797,10,14,3,25,10,35,74.27,4.36,1.26
798,10,14,3,25,10,40,82.77,5.38,1.33
799,10,14,3,25,10,45,53.36,8.28,1.82
800,10,14,3,10,15,25,53.22,5.10,0.85
801,10,14,3,10,15,30,26.94,6.40,0.64
802,10,14,3,10,15,35,24.90,6.76,0.60
803,10,14,3,10,15,40,22.80,6.95,0.56
804,10,14,3,10,15,45,13.33,7.86,0.32
805,10,14,3,15,15,25,52.86,4.38,0.86
806,10,14,3,15,15,30,33.40,5.64,0.95
807,10,14,3,15,15,35,34.94,6.13,1.10
808,10,14,3,15,15,40,35.75,7.10,1.28
809,10,14,3,15,15,45,22.06,7.86,0.75
810,10,14,3,20,15,25,66.04,3.36,1.14
811,10,14,3,20,15,30,44.35,4.51,1.52
812,10,14,3,20,15,35,45.70,5.37,1.78
813,10,14,3,20,15,40,45.09,6.63,2.18
814,10,14,3,20,15,45,29.46,7.86,1.36
815,10,14,3,25,15,25,67.66,3.07,1.08
816,10,14,3,25,15,30,50.06,3.82,1.30
817,10,14,3,25,15,35,53.07,4.76,1.47
818,10,14,3,25,15,40,53.03,5.79,1.71
819,10,14,3,25,15,45,30.39,7.41,1.30
820,10,14,3,10,20,25,58.85,3.57,0.93
821,10,14,3,10,20,30,24.16,5.34,0.80
822,10,14,3,10,20,35,22.20,5.70,0.73
823,10,14,3,10,20,40,14.23,6.78,0.45
824,10,14,3,10,20,45,8.45,7.84,0.26
825,10,14,3,15,20,25,55.59,4.24,0.86
826,10,14,3,15,20,30,25.39,6.42,0.91
827,10,14,3,15,20,35,26.80,6.93,1.10
828,10,14,3,15,20,40,16.91,7.39,0.63
829,10,14,3,15,20,45,12.25,7.84,0.57
830,10,14,3,20,20,25,66.30,3.11,1.13
831,10,14,3,20,20,30,34.98,4.20,1.70
832,10,14,3,20,20,35,36.96,5.22,2.10
833,10,14,3,20,20,40,25.99,6.60,1.32
834,10,14,3,20,20,45,19.04,7.84,1.73
835,10,14,3,25,20,25,67.66,3.07,1.08
836,10,14,3,25,20,30,38.43,3.66,1.40
837,10,14,3,25,20,35,41.22,4.59,1.65
838,10,14,3,25,20,40,37.82,6.81,1.16
839,10,14,3,25,20,45,20.31,7.41,1.54
840,10,14,4,10,10,25,50.71,6.83,0.82
841,10,14,4,10,10,30,42.84,8.27,0.69
842,10,14,4,10,10,35,40.91,8.67,0.66
843,10,14,4,10,10,40,47.40,8.83,0.68
844,10,14,4,10,10,45,27.88,8.94,0.55
845,10,14,4,15,10,25,49.95,5.06,0.82
846,10,14,4,15,10,30,48.90,6.01,0.84
847,10,14,4,15,10,35,50.64,6.52,0.92
848,10,14,4,15,10,40,61.23,6.93,1.00
849,10,14,4,15,10,45,42.78,8.71,1.08
850,10,14,4,20,10,25,65.63,4.04,1.18
851,10,14,4,20,10,30,65.54,5.07,1.28
852,10,14,4,20,10,35,67.50,5.62,1.40
853,10,14,4,20,10,40,77.47,5.88,1.45
854,10,14,4,20,10,45,56.05,8.71,1.93
855,10,14,4,25,10,25,70.45,3.07,1.15
856,10,14,4,25,10,30,70.79,3.24,1.16
857,10,14,4,25,10,35,74.27,4.36,1.26
858,10,14,4,25,10,40,82.77,5.38,1.33
859,10,14,4,25,10,45,53.36,8.28,1.82
860,10,14,4,10,15,25,53.22,5.10,0.85
861,10,14,4,10,15,30,26.94,6.40,0.64
862,10,14,4,10,15,35,24.90,6.76,0.60
863,10,14,4,10,15,40,22.80,6.95,0.56
864,10,14,4,10,15,45,13.33,7.86,0.32
865,10,14,4,15,15,25,52.86,4.38,0.86
866,10,14,4,15,15,30,33.40,5.64,0.95
867,10,14,4,15,15,35,34.94,6.13,1.10
868,10,14,4,15,15,40,35.75,7.10,1.28
869,10,14,4,15,15,45,22.06,7.86,0.75
870,10,14,4,20,15,25,66.04,3.36,1.14
871,10,14,4,20,15,30,44.35,4.51,1.52
872,10,14,4,20,15,35,45.70,5.37,1.78
873,10,14,4,20,15,40,45.09,6.63,2.18
874,10,14,4,20,15,45,29.46,7.86,1.36
875,10,14,4,25,15,25,67.66,3.07,1.08
876,10,14,4,25,15,30,50.06,3.82,1.30
877,10,14,4,25,15,35,53.07,4.76,1.47
878,10,14,4,25,15,40,53.03,5.79,1.71
879,10,14,4,25,15,45,30.39,7.41,1.30
880,10,14,4,10,20,25,58.85,3.57,0.93
881,10,14,4,10,20,30,24.16,5.34,0.80
882,10,14,4,10,20,35,22.20,5.70,0.73
883,10,14,4,10,20,40,14.23,6.78,0.45
884,10,14,4,10,20,45,8.45,7.84,0.26
885,10,14,4,15,20,25,55.59,4.24,0.86
886,10,14,4,15,20,30,25.39,6.42,0.91
887,10,14,4,15,20,35,26.80,6.93,1.10
888,10,14,4,15,20,40,16.91,7.39,0.63
889,10,14,4,15,20,45,12.25,7.84,0.57
890,10,14,4,20,20,25,66.30,3.11,1.13
891,10,14,4,20,20,30,34.98,4.20,1.70
892,10,14,4,20,20,35,36.96,5.22,2.10
893,10,14,4,20,20,40,25.99,6.60,1.32
894,10,14,4,20,20,45,19.04,7.84,1.73
895,10,14,4,25,20,25,67.66,3.07,1.08
896,10,14,4,25,20,30,38.43,3.66,1.40
897,10,14,4,25,20,35,41.22,4.59,1.65
898,10,14,4,25,20,40,37.82,6.81,1.16
899,10,14,4,25,20,45,20.31,7.41,1.54
900,10,14,5,10,10,25,50.71,6.83,0.82
901,10,14,5,10,10,30,42.84,8.27,0.69
902,10,14,5,10,10,35,40.91,8.67,0.66
903,10,14,5,10,10,40,47.40,8.83,0.68
904,10,14,5,10,10,45,27.88,8.94,0.55
905,10,14,5,15,10,25,49.95,5.06,0.82
906,10,14,5,15,10,30,48.90,6.01,0.84
907,10,14,5,15,10,35,50.64,6.52,0.92
908,10,14,5,15,10,40,61.23,6.93,1.00
909,10,14,5,15,10,45,42.78,8.71,1.08
910,10,14,5,20,10,25,65.63,4.04,1.18
911,10,14,5,20,10,30,65.54,5.07,1.28
912,10,14,5,20,10,35,67.50,5.62,1.40
913,10,14,5,20,10,40,77.47,5.88,1.45
914,10,14,5,20,10,45,56.05,8.71,1.93
915,10,14,5,25,10,25,70.45,3.07,1.15
916,10,14,5,25,10,30,70.79,3.24,1.16
917,10,14,5,25,10,35,74.27,4.36,1.26
918,10,14,5,25,10,40,82.77,5.38,1.33
919,10,14,5,25,10,45,53.36,8.28,1.82
920,10,14,5,10,15,25,53.22,5.10,0.85
921,10,14,5,10,15,30,26.94,6.40,0.64
922,10,14,5,10,15,35,24.90,6.76,0.60
923,10,14,5,10,15,40,22.80,6.95,0.56
924,10,14,5,10,15,45,13.33,7.86,0.32
925,10,14,5,15,15,25,52.86,4.38,0.86
926,10,14,5,15,15,30,33.40,5.64,0.95
927,10,14,5,15,15,35,34.94,6.13,1.10
928,10,14,5,15,15,40,35.75,7.10,1.28
929,10,14,5,15,15,45,22.06,7.86,0.75
930,10,14,5,20,15,25,66.04,3.36,1.14
931,10,14,5,20,15,30,44.35,4.51,1.52
932,10,14,5,20,15,35,45.70,5.37,1.78
933,10,14,5,20,15,40,45.09,6.63,2.18
934,10,14,5,20,15,45,29.46,7.86,1.36
935,10,14,5,25,15,25,67.66,3.07,1.08
936,10,14,5,25,15,30,50.06,3.82,1.30
937,10,14,5,25,15,35,53.07,4.76,1.47
938,10,14,5,25,15,40,53.03,5.79,1.71
939,10,14,5,25,15,45,30.39,7.41,1.30
940,10,14,5,10,20,25,58.85,3.57,0.93
941,10,14,5,10,20,30,24.16,5.34,0.80
942,10,14,5,10,20,35,22.20,5.70,0.73
943,10,14,5,10,20,40,14.23,6.78,0.45
944,10,14,5,10,20,45,8.45,7.84,0.26
945,10,14,5,15,20,25,55.59,4.24,0.86
946,10,14,5,15,20,30,25.39,6.42,0.91
947,10,14,5,15,20,35,26.80,6.93,1.10
948,10,14,5,15,20,40,16.91,7.39,0.63
949,10,14,5,15,20,45,12.25,7.84,0.57
950,10,14,5,20,20,25,66.30,3.11,1.13
951,10,14,5,20,20,30,34.98,4.20,1.70
952,10,14,5,20,20,35,36.96,5.22,2.10
953,10,14,5,20,20,40,25.99,6.60,1.32
954,10,14,5,20,20,45,19.04,7.84,1.73
955,10,14,5,25,20,25,67.66,3.07,1.08
956,10,14,5,25,20,30,38.43,3.66,1.40
957,10,14,5,25,20,35,41.22,4.59,1.65
958,10,14,5,25,20,40,37.82,6.81,1.16
959,10,14,5,25,20,45,20.31,7.41,1.54
960,10,21,2,10,10,25,35.15,8.42,0.55
961,10,21,2,10,10,30,32.40,10.24,0.52
962,10,21,2,10,10,35,33.72,10.73,0.57
963,10,21,2,10,10,40,29.35,11.73,0.57
964,10,21,2,10,10,45,26.54,12.07,0.57
965,10,21,2,15,10,25,36.45,7.87,0.58
966,10,21,2,15,10,30,33.20,9.78,0.55
967,10,21,2,15,10,35,34.48,10.25,0.59
968,10,21,2,15,10,40,30.73,11.26,0.60
969,10,21,2,15,10,45,27.85,11.61,0.62
970,10,21,2,20,10,25,62.14,4.21,1.17
971,10,21,2,20,10,30,59.90,5.22,1.22
972,10,21,2,20,10,35,61.35,5.75,1.35
973,10,21,2,20,10,40,54.09,6.45,1.62
974,10,21,2,20,10,45,50.72,6.29,1.94
975,10,21,2,25,10,25,70.45,3.07,1.15
976,10,21,2,25,10,30,71.13,3.24,1.16
977,10,21,2,25,10,35,74.62,4.36,1.26
978,10,21,2,25,10,40,62.45,7.29,1.48
979,10,21,2,25,10,45,49.03,6.19,1.96
980,10,21,2,10,15,25,39.52,7.85,0.61
981,10,21,2,10,15,30,19.85,9.55,0.46
982,10,21,2,10,15,35,11.21,10.85,0.33
983,10,21,2,10,15,40,23.63,11.30,0.62
984,10,21,2,10,15,45,-0.80,12.72,-0.06
985,10,21,2,15,15,25,40.45,7.32,0.64
986,10,21,2,15,15,30,20.85,9.06,0.50
987,10,21,2,15,15,35,12.09,10.39,0.39
988,10,21,2,15,15,40,24.97,10.84,0.68
989,10,21,2,15,15,45,0.26,12.26,-0.04
990,10,21,2,20,15,25,61.70,3.55,1.10
991,10,21,2,20,15,30,40.18,5.40,1.46
992,10,21,2,20,15,35,30.05,5.94,2.53
993,10,21,2,20,15,40,42.62,6.45,2.14
994,10,21,2,20,15,45,14.41,7.81,0.36
995,10,21,2,25,15,25,67.66,3.07,1.08
996,10,21,2,25,15,30,50.06,3.82,1.30
997,10,21,2,25,15,35,41.67,4.76,1.69
998,10,21,2,25,15,40,50.99,7.28,1.76
999,10,21,2,25,15,45,14.15,7.66,0.36
1000,10,21,2,10,20,25,42.47,7.80,0.62
1001,10,21,2,10,20,30,13.60,10.29,0.34
1002,10,21,2,10,20,35,2.71,11.53,0.01
1003,10,21,2,10,20,40,4.28,12.14,0.06
1004,10,21,2,10,20,45,-0.56,12.62,-0.05
1005,10,21,2,15,20,25,44.11,7.28,0.65
1006,10,21,2,15,20,30,14.27,9.81,0.38
1007,10,21,2,15,20,35,3.55,11.07,0.03
1008,10,21,2,15,20,40,5.40,11.68,0.08
1009,10,21,2,15,20,45,0.50,12.15,-0.03
1010,10,21,2,20,20,25,62.73,3.14,1.09
1011,10,21,2,20,20,30,32.07,3.99,1.60
1012,10,21,2,20,20,35,20.08,5.55,0.63
1013,10,21,2,20,20,40,20.29,6.71,0.49
1014,10,21,2,20,20,45,14.70,7.60,0.37
1015,10,21,2,25,20,25,67.66,3.07,1.08
1016,10,21,2,25,20,30,38.43,3.66,1.40
1017,10,21,2,25,20,35,27.27,5.36,0.72
1018,10,21,2,25,20,40,27.88,7.28,0.59
1019,10,21,2,25,20,45,14.41,7.48,0.37
1020,10,21,3,10,10,25,35.15,8.42,0.55
1021,10,21,3,10,10,30,32.40,10.24,0.52
1022,10,21,3,10,10,35,33.72,10.73,0.57
1023,10,21,3,10,10,40,29.35,11.73,0.57
1024,10,21,3,10,10,45,26.54,12.07,0.57
1025,10,21,3,15,10,25,36.45,7.87,0.58
1026,10,21,3,15,10,30,33.20,9.78,0.55
1027,10,21,3,15,10,35,34.48,10.25,0.59
1028,10,21,3,15,10,40,30.73,11.26,0.60
1029,10,21,3,15,10,45,27.85,11.61,0.62
1030,10,21,3,20,10,25,62.14,4.21,1.17
1031,10,21,3,20,10,30,59.90,5.22,1.22
1032,10,21,3,20,10,35,61.35,5.75,1.35
1033,10,21,3,20,10,40,54.09,6.45,1.62
1034,10,21,3,20,10,45,50.72,6.29,1.94
1035,10,21,3,25,10,25,70.45,3.07,1.15
1036,10,21,3,25,10,30,71.13,3.24,1.16
1037,10,21,3,25,10,35,74.62,4.36,1.26
1038,10,21,3,25,10,40,62.45,7.29,1.48
1039,10,21,3,25,10,45,49.03,6.19,1.96
1040,10,21,3,10,15,25,39.52,7.85,0.61
1041,10,21,3,10,15,30,19.85,9.55,0.46
1042,10,21,3,10,15,35,11.21,10.85,0.33
1043,10,21,3,10,15,40,23.63,11.30,0.62
1044,10,21,3,10,15,45,-0.80,12.72,-0.06
1045,10,21,3,15,15,25,40.45,7.32,0.64
1046,10,21,3,15,15,30,20.85,9.06,0.50
1047,10,21,3,15,15,35,12.09,10.39,0.39
1048,10,21,3,15,15,40,24.97,10.84,0.68
1049,10,21,3,15,15,45,0.26,12.26,-0.04
1050,10,21,3,20,15,25,61.70,3.55,1.10
1051,10,21,3,20,15,30,40.18,5.40,1.46
1052,10,21,3,20,15,35,30.05,5.94,2.53
1053,10,21,3,20,15,40,42.62,6.45,2.14
1054,10,21,3,20,15,45,14.41,7.81,0.36
1055,10,21,3,25,15,25,67.66,3.07,1.08
1056,10,21,3,25,15,30,50.06,3.82,1.30
1057,10,21,3,25,15,35,41.67,4.76,1.69
1058,10,21,3,25,15,40,50.99,7.28,1.76
