,vol_window,vol_roc_period,price_lookback,sma_window,return,dd,sharpe
574,25,10,10,28,-7.27,3.77,-3.18
575,25,10,10,35,-7.27,3.77,-3.18
576,30,3,5,14,-5.16,3.43,-11.99
577,30,3,5,21,-5.18,3.52,-11.73
578,30,3,5,28,-5.18,3.52,-11.73
579,30,3,5,35,-5.18,3.52,-11.73
580,30,3,6,14,-5.56,3.54,-8.22
581,30,3,6,21,-5.56,3.54,-8.22
582,30,3,6,28,-5.56,3.54,-8.22
583,30,3,6,35,-5.56,3.54,-8.22
584,30,3,7,14,-4.79,3.53,-22.45
585,30,3,7,21,-4.79,3.53,-22.45
586,30,3,7,28,-4.79,3.53,-22.45
587,30,3,7,35,-4.79,3.53,-22.45
588,30,3,8,14,-6.58,3.95,-4.68
589,30,3,8,21,-6.58,3.95,-4.68
590,30,3,8,28,-6.58,3.95,-4.68
591,30,3,8,35,-6.58,3.95,-4.68
592,30,3,9,14,-6.90,3.83,-5.74
593,30,3,9,21,-6.90,3.83,-5.74
594,30,3,9,28,-6.51,3.63,-6.97
595,30,3,9,35,-6.51,3.63,-6.97
596,30,3,10,14,-7.37,3.82,-3.32
597,30,3,10,21,-7.27,3.77,-3.18
598,30,3,10,28,-7.27,3.77,-3.18
599,30,3,10,35,-7.27,3.77,-3.18
600,30,4,5,14,-5.16,3.43,-11.99
601,30,4,5,21,-5.18,3.52,-11.73
602,30,4,5,28,-5.18,3.52,-11.73
603,30,4,5,35,-5.18,3.52,-11.73
604,30,4,6,14,-5.56,3.54,-8.22
605,30,4,6,21,-5.56,3.54,-8.22
606,30,4,6,28,-5.56,3.54,-8.22
607,30,4,6,35,-5.56,3.54,-8.22
608,30,4,7,14,-6.58,3.95,-4.85
609,30,4,7,21,-5.15,3.53,-12.17
610,30,4,7,28,-5.15,3.53,-12.17
611,30,4,7,35,-5.15,3.53,-12.17
612,30,4,8,14,-6.58,3.95,-4.68
613,30,4,8,21,-6.58,3.95,-4.68
614,30,4,8,28,-6.58,3.95,-4.68
615,30,4,8,35,-6.58,3.95,-4.68
616,30,4,9,14,-6.90,3.83,-5.74
617,30,4,9,21,-6.90,3.83,-5.74
618,30,4,9,28,-6.51,3.63,-6.97
619,30,4,9,35,-6.51,3.63,-6.97
620,30,4,10,14,-7.37,3.82,-3.32
621,30,4,10,21,-7.27,3.77,-3.18
622,30,4,10,28,-7.27,3.77,-3.18
623,30,4,10,35,-7.27,3.77,-3.18
624,30,5,5,14,-5.16,3.43,-11.99
625,30,5,5,21,-5.18,3.52,-11.73
626,30,5,5,28,-5.18,3.52,-11.73
627,30,5,5,35,-5.18,3.52,-11.73
628,30,5,6,14,-5.56,3.54,-8.22
629,30,5,6,21,-5.56,3.54,-8.22
630,30,5,6,28,-5.56,3.54,-8.22
631,30,5,6,35,-5.56,3.54,-8.22
632,30,5,7,14,-6.49,3.90,-5.03
633,30,5,7,21,-5.01,3.49,-14.73
634,30,5,7,28,-5.01,3.49,-14.73
635,30,5,7,35,-5.01,3.49,-14.73
636,30,5,8,14,-6.58,3.95,-4.68
637,30,5,8,21,-6.58,3.95,-4.68
638,30,5,8,28,-6.58,3.95,-4.68
639,30,5,8,35,-6.58,3.95,-4.68
640,30,5,9,14,-7.18,3.97,-5.13
641,30,5,9,21,-7.18,3.97,-5.13
642,30,5,9,28,-6.51,3.63,-6.97
643,30,5,9,35,-6.51,3.63,-6.97
644,30,5,10,14,-7.37,3.82,-3.32
645,30,5,10,21,-7.27,3.77,-3.18
646,30,5,10,28,-7.27,3.77,-3.18
647,30,5,10,35,-7.27,3.77,-3.18
648,30,6,5,14,-5.60,3.50,-8.00
649,30,6,5,21,-5.30,3.58,-10.28
650,30,6,5,28,-5.30,3.58,-10.28
651,30,6,5,35,-5.30,3.58,-10.28
652,30,6,6,14,-5.56,3.54,-8.22
653,30,6,6,21,-5.56,3.54,-8.22
654,30,6,6,28,-5.56,3.54,-8.22
655,30,6,6,35,-5.56,3.54,-8.22
656,30,6,7,14,-6.49,3.90,-5.03
657,30,6,7,21,-5.01,3.49,-14.73
658,30,6,7,28,-4.97,3.53,-15.70
659,30,6,7,35,-4.97,3.53,-15.70
660,30,6,8,14,-6.58,3.95,-4.68
661,30,6,8,21,-6.58,3.95,-4.68
662,30,6,8,28,-6.58,3.95,-4.68
663,30,6,8,35,-6.58,3.95,-4.68
664,30,6,9,14,-7.18,3.97,-5.13
665,30,6,9,21,-7.18,3.97,-5.13
666,30,6,9,28,-6.51,3.63,-6.97
667,30,6,9,35,-6.51,3.63,-6.97
668,30,6,10,14,-7.37,3.82,-3.32
669,30,6,10,21,-7.27,3.77,-3.18
670,30,6,10,28,-7.27,3.77,-3.18
671,30,6,10,35,-7.27,3.77,-3.18
672,30,7,5,14,-5.59,3.50,-8.06
673,30,7,5,21,-5.59,3.50,-8.06
674,30,7,5,28,-5.59,3.50,-8.06
675,30,7,5,35,-5.59,3.50,-8.06
676,30,7,6,14,-5.55,3.54,-8.29
677,30,7,6,21,-5.55,3.54,-8.29
678,30,7,6,28,-5.55,3.54,-8.29
679,30,7,6,35,-5.55,3.54,-8.29
680,30,7,7,14,-6.58,3.95,-4.85
681,30,7,7,21,-5.15,3.53,-12.17
682,30,7,7,28,-4.97,3.53,-15.70
683,30,7,7,35,-4.97,3.53,-15.70
684,30,7,8,14,-6.58,3.95,-4.68
685,30,7,8,21,-6.58,3.95,-4.68
686,30,7,8,28,-6.58,3.95,-4.68
687,30,7,8,35,-6.58,3.95,-4.68
688,30,7,9,14,-4.66,2.69,-20.00
689,30,7,9,21,-4.66,2.69,-20.00
690,30,7,9,28,-6.51,3.63,-6.97
691,30,7,9,35,-6.51,3.63,-6.97
692,30,7,10,14,-7.37,3.82,-3.32
693,30,7,10,21,-7.27,3.77,-3.18
694,30,7,10,28,-7.27,3.77,-3.18
695,30,7,10,35,-7.27,3.77,-3.18
696,30,8,5,14,-5.48,3.44,-8.79
697,30,8,5,21,-5.48,3.44,-8.79
698,30,8,5,28,-5.48,3.44,-8.79
699,30,8,5,35,-5.48,3.44,-8.79
700,30,8,6,14,-5.77,3.55,-7.13
701,30,8,6,21,-5.77,3.55,-7.13
702,30,8,6,28,-5.77,3.55,-7.13
703,30,8,6,35,-5.77,3.55,-7.13
704,30,8,7,14,-6.43,3.87,-4.94
705,30,8,7,21,-5.04,3.48,-14.13
706,30,8,7,28,-4.86,3.47,-19.28
707,30,8,7,35,-4.86,3.47,-19.28
708,30,8,8,14,-6.58,3.95,-4.68
709,30,8,8,21,-6.58,3.95,-4.68
710,30,8,8,28,-6.58,3.95,-4.68
711,30,8,8,35,-6.58,3.95,-4.68
712,30,8,9,14,-6.90,3.83,-5.74
713,30,8,9,21,-6.90,3.83,-5.74
714,30,8,9,28,-6.51,3.63,-6.97
715,30,8,9,35,-6.51,3.63,-6.97
716,30,8,10,14,-7.37,3.82,-3.32
717,30,8,10,21,-7.27,3.77,-3.18
718,30,8,10,28,-7.27,3.77,-3.18
719,30,8,10,35,-7.27,3.77,-3.18
720,30,9,5,14,-5.51,3.42,-6.40
721,30,9,5,21,-5.36,3.34,-5.71
722,30,9,5,28,-5.36,3.34,-5.71
723,30,9,5,35,-5.36,3.34,-5.71
724,30,9,6,14,-6.26,3.79,-4.43
725,30,9,6,21,-4.82,3.34,-11.02
726,30,9,6,28,-4.82,3.34,-11.02
727,30,9,6,35,-4.82,3.34,-11.02
728,30,9,7,14,-4.58,2.94,-16.75
729,30,9,7,21,-4.58,2.94,-16.75
730,30,9,7,28,-6.49,3.91,-7.05
731,30,9,7,35,-6.49,3.91,-7.05
732,30,9,8,14,-6.90,3.83,-5.74
733,30,9,8,21,-6.90,3.83,-5.74
734,30,9,8,28,-6.57,3.66,-6.75
735,30,9,8,35,-6.57,3.66,-6.75
736,30,9,9,14,-7.92,4.10,-4.09
737,30,9,9,21,-7.92,4.10,-4.09
738,30,9,9,28,-7.82,4.05,-4.20
739,30,9,9,35,-7.82,4.05,-4.20
740,30,9,10,14,-5.47,3.35,-6.54
741,30,9,10,21,-5.32,3.27,-5.82
742,30,9,10,28,-5.19,3.25,-6.28
743,30,9,10,35,-5.19,3.25,-6.28
744,30,10,5,14,-6.92,3.69,-4.34
745,30,10,5,21,-5.33,3.60,-10.07
746,30,10,5,28,-5.33,3.60,-10.07
747,30,10,5,35,-5.33,3.60,-10.07
748,30,10,6,14,-6.58,3.95,-4.68
749,30,10,6,21,-6.58,3.95,-4.68
750,30,10,6,28,-6.58,3.95,-4.68
751,30,10,6,35,-6.58,3.95,-4.68
752,30,10,7,14,-6.03,3.55,-10.81
753,30,10,7,21,-6.03,3.55,-10.81
754,30,10,7,28,-6.03,3.55,-10.81
755,30,10,7,35,-6.03,3.55,-10.81
756,30,10,8,14,-4.31,2.30,-45.52
757,30,10,8,21,-3.93,2.11,-37.85
758,30,10,8,28,-3.93,2.11,-37.85
759,30,10,8,35,-3.93,2.11,-37.85
760,30,10,9,14,-5.37,3.30,-6.94
761,30,10,9,21,-5.23,3.22,-6.14
762,30,10,9,28,-5.13,3.24,-6.50
763,30,10,9,35,-5.13,3.24,-6.50
764,30,10,10,14,-6.73,3.53,-3.85
765,30,10,10,21,-6.62,3.48,-3.66
766,30,10,10,28,-6.62,3.48,-3.66
767,30,10,10,35,-6.62,3.48,-3.66
768,35,3,5,14,-5.48,3.44,-8.79
769,35,3,5,21,-5.48,3.44,-8.79
770,35,3,5,28,-5.48,3.44,-8.79
771,35,3,5,35,-5.48,3.44,-8.79
772,35,3,6,14,-5.74,3.53,-7.27
773,35,3,6,21,-5.74,3.53,-7.27
774,35,3,6,28,-5.60,3.55,-7.98
775,35,3,6,35,-5.60,3.55,-7.98
776,35,3,7,14,-6.78,4.05,-4.53
777,35,3,7,21,-5.31,3.59,-10.27
778,35,3,7,28,-4.97,3.53,-15.70
779,35,3,7,35,-4.97,3.53,-15.70
780,35,3,8,14,-6.58,3.95,-4.68
781,35,3,8,21,-6.58,3.95,-4.68
782,35,3,8,28,-6.58,3.95,-4.68
783,35,3,8,35,-6.58,3.95,-4.68
784,35,3,9,14,-4.66,2.69,-20.00
785,35,3,9,21,-4.66,2.69,-20.00
786,35,3,9,28,-6.51,3.63,-6.97
787,35,3,9,35,-6.51,3.63,-6.97
788,35,3,10,14,-7.37,3.82,-3.32
789,35,3,10,21,-7.27,3.77,-3.18
790,35,3,10,28,-7.27,3.77,-3.18
791,35,3,10,35,-7.27,3.77,-3.18
792,35,4,5,14,-5.83,3.58,-6.86
793,35,4,5,21,-5.83,3.58,-6.86
794,35,4,5,28,-5.83,3.58,-6.86
795,35,4,5,35,-5.83,3.58,-6.86
796,35,4,6,14,-4.50,2.90,-82.02
797,35,4,6,21,-3.06,2.46,-4.96
798,35,4,6,28,-4.98,3.53,-15.44
799,35,4,6,35,-4.98,3.53,-15.44
800,35,4,7,14,-6.78,4.05,-4.53
801,35,4,7,21,-6.78,4.05,-4.53
802,35,4,7,28,-6.45,3.88,-5.11
803,35,4,7,35,-6.45,3.88,-5.11
804,35,4,8,14,-7.10,3.93,-3.99
805,35,4,8,21,-7.10,3.93,-3.99
806,35,4,8,28,-6.37,3.56,-5.05
807,35,4,8,35,-6.37,3.56,-5.05
808,35,4,9,14,-5.99,3.11,-11.27
809,35,4,9,21,-5.99,3.11,-11.27
810,35,4,9,28,-7.82,4.05,-4.20
811,35,4,9,35,-7.82,4.05,-4.20
812,35,4,10,14,-3.37,2.29,-11.27
813,35,4,10,21,-3.25,2.23,-13.46
814,35,4,10,28,-5.19,3.25,-6.28
815,35,4,10,35,-5.19,3.25,-6.28
816,35,5,5,14,-0.50,1.66,-1.13
817,35,5,5,21,-5.21,3.54,-11.32
818,35,5,5,28,-5.21,3.54,-11.32
819,35,5,5,35,-5.21,3.54,-11.32
820,35,5,6,14,-4.50,2.90,-82.02
821,35,5,6,21,-4.50,2.90,-82.02
822,35,5,6,28,-6.46,3.89,-5.09
823,35,5,6,35,-6.46,3.89,-5.09
824,35,5,7,14,-2.50,1.67,-3.29
825,35,5,7,21,-5.34,2.73,-9.91
826,35,5,7,28,-5.34,2.73,-9.91
827,35,5,7,35,-5.34,2.73,-9.91
828,35,5,8,14,-4.40,3.46,-11818.29
829,35,5,8,21,-4.78,2.60,-22.88
830,35,5,8,28,-4.78,2.60,-22.88
831,35,5,8,35,-4.78,2.60,-22.88
832,35,5,9,14,-5.90,3.57,-12.33
833,35,5,9,21,-5.90,3.57,-12.33
834,35,5,9,28,-5.80,3.59,-13.93
835,35,5,9,35,-5.80,3.59,-13.93
836,35,5,10,14,-0.68,1.94,-1.37
837,35,5,10,21,-4.76,2.43,-8.46
838,35,5,10,28,-4.76,2.43,-8.46
839,35,5,10,35,-4.76,2.43,-8.46
840,35,6,5,14,-0.50,1.66,-1.13
841,35,6,5,21,-5.23,2.67,-11.11
842,35,6,5,28,-5.23,2.67,-11.11
843,35,6,5,35,-5.23,2.67,-11.11
844,35,6,6,14,-2.51,1.67,-3.31
845,35,6,6,21,-4.91,2.67,-17.59
846,35,6,6,28,-4.91,2.67,-17.59
847,35,6,6,35,-4.91,2.67,-17.59
848,35,6,7,14,-4.51,3.52,-75.23
849,35,6,7,21,-5.34,2.73,-9.91
850,35,6,7,28,-5.34,2.73,-9.91
851,35,6,7,35,-5.34,2.73,-9.91
852,35,6,8,14,-4.40,3.46,-11818.29
853,35,6,8,21,-4.78,2.60,-22.88
854,35,6,8,28,-4.78,2.60,-22.88
855,35,6,8,35,-4.78,2.60,-22.88
856,35,6,9,14,-4.74,3.12,-24.13
857,35,6,9,21,-7.52,3.91,-4.58
858,35,6,9,28,-7.42,3.86,-4.73
859,35,6,9,35,-7.42,3.86,-4.73
860,35,6,10,14,-0.68,1.94,-1.37
861,35,6,10,21,-4.76,2.43,-8.46
862,35,6,10,28,-4.76,2.43,-8.46
863,35,6,10,35,-4.76,2.43,-8.46
864,35,7,5,14,-4.80,3.49,-22.09
865,35,7,5,21,-5.35,2.74,-9.81
866,35,7,5,28,-5.35,2.74,-9.81
867,35,7,5,35,-5.35,2.74,-9.81
868,35,7,6,14,-4.52,3.53,-69.08
869,35,7,6,21,-4.91,2.67,-17.59
870,35,7,6,28,-4.91,2.67,-17.59
871,35,7,6,35,-4.91,2.67,-17.59
872,35,7,7,14,-4.51,3.52,-75.23
873,35,7,7,21,-5.34,2.73,-9.91
874,35,7,7,28,-5.34,2.73,-9.91
875,35,7,7,35,-5.34,2.73,-9.91
876,35,7,8,14,-4.40,3.46,-11818.29
877,35,7,8,21,-4.78,2.60,-22.88
878,35,7,8,28,-4.78,2.60,-22.88
879,35,7,8,35,-4.78,2.60,-22.88
880,35,7,9,14,-4.74,3.12,-24.13
881,35,7,9,21,-7.52,3.91,-4.58
882,35,7,9,28,-7.42,3.86,-4.73
883,35,7,9,35,-7.42,3.86,-4.73
884,35,7,10,14,-0.68,1.94,-1.37
885,35,7,10,21,-6.70,3.63,-3.59
886,35,7,10,28,-6.56,3.56,-3.72
887,35,7,10,35,-6.56,3.56,-3.72
888,35,8,5,14,-6.92,3.69,-4.34
889,35,8,5,21,-6.92,3.69,-4.34
890,35,8,5,28,-6.88,3.67,-4.39
891,35,8,5,35,-6.88,3.67,-4.39
892,35,8,6,14,-4.51,3.52,-75.23
893,35,8,6,21,-4.90,2.66,-17.93
894,35,8,6,28,-4.90,2.66,-17.93
895,35,8,6,35,-4.90,2.66,-17.93
896,35,8,7,14,-5.93,3.50,-6.48
897,35,8,7,21,-5.93,3.50,-6.48
898,35,8,7,28,-5.93,3.50,-6.48
899,35,8,7,35,-5.93,3.50,-6.48
900,35,8,8,14,-4.40,3.46,-11818.29
901,35,8,8,21,-4.78,2.60,-22.88
902,35,8,8,28,-4.78,2.60,-22.88
903,35,8,8,35,-4.78,2.60,-22.88
904,35,8,9,14,-4.74,3.12,-24.13
905,35,8,9,21,-7.52,3.91,-4.58
906,35,8,9,28,-7.42,3.86,-4.73
907,35,8,9,35,-7.42,3.86,-4.73
908,35,8,10,14,-0.68,1.94,-1.37
909,35,8,10,21,-6.70,3.63,-3.59
910,35,8,10,28,-6.56,3.56,-3.72
911,35,8,10,35,-6.56,3.56,-3.72
912,35,9,5,14,-6.92,3.69,-4.34
913,35,9,5,21,-6.92,3.69,-4.34
914,35,9,5,28,-6.88,3.67,-4.39
915,35,9,5,35,-6.88,3.67,-4.39
916,35,9,6,14,-5.82,3.45,-6.91
917,35,9,6,21,-5.82,3.45,-6.91
918,35,9,6,28,-5.82,3.45,-6.91
919,35,9,6,35,-5.82,3.45,-6.91
920,35,9,7,14,-5.82,3.45,-6.91
921,35,9,7,21,-5.82,3.45,-6.91
922,35,9,7,28,-5.82,3.45,-6.91
923,35,9,7,35,-5.82,3.45,-6.91
924,35,9,8,14,-4.40,3.46,-11818.29
925,35,9,8,21,-4.78,2.60,-22.88
926,35,9,8,28,-4.78,2.60,-22.88
927,35,9,8,35,-4.78,2.60,-22.88
928,35,9,9,14,-4.74,3.12,-24.13
929,35,9,9,21,-7.52,3.91,-4.58
930,35,9,9,28,-7.42,3.86,-4.73
931,35,9,9,35,-7.42,3.86,-4.73
932,35,9,10,14,-0.68,1.94,-1.37
933,35,9,10,21,-6.70,3.63,-3.59
934,35,9,10,28,-6.56,3.56,-3.72
935,35,9,10,35,-6.56,3.56,-3.72
936,35,10,5,14,-6.92,3.69,-4.34
937,35,10,5,21,-6.92,3.69,-4.34
938,35,10,5,28,-6.88,3.67,-4.39
939,35,10,5,35,-6.88,3.67,-4.39
940,35,10,6,14,-5.82,3.45,-6.91
941,35,10,6,21,-5.82,3.45,-6.91
942,35,10,6,28,-5.82,3.45,-6.91
943,35,10,6,35,-5.82,3.45,-6.91
944,35,10,7,14,-6.03,3.55,-10.81
945,35,10,7,21,-6.03,3.55,-10.81
946,35,10,7,28,-6.03,3.55,-10.81
947,35,10,7,35,-6.03,3.55,-10.81
948,35,10,8,14,0.17,1.65,-0.71
949,35,10,8,21,-4.99,2.71,-81.72
950,35,10,8,28,-4.99,2.71,-81.72
951,35,10,8,35,-4.99,2.71,-81.72
952,35,10,9,14,-2.52,3.55,-2.44
953,35,10,9,21,-7.52,3.91,-4.58
954,35,10,9,28,-7.42,3.86,-4.73
955,35,10,9,35,-7.42,3.86,-4.73
956,35,10,10,14,-6.33,3.33,-4.33
957,35,10,10,21,-6.22,3.27,-4.09
958,35,10,10,28,-6.22,3.27,-4.09
959,35,10,10,35,-6.22,3.27,-4.09
