,vol_window,vol_roc_period,price_lookback,macd_fast,macd_slow,macd_sig,return,dd,sharpe
116,20,7,11,10,26,7,-1.97,4.47,
117,20,7,11,10,26,9,-1.97,4.47,
118,20,7,11,10,26,11,-1.97,4.47,
119,20,7,11,10,26,13,-1.97,4.47,
120,20,7,11,10,31,7,-1.97,4.47,
121,20,7,11,10,31,9,-1.97,4.47,
122,20,7,11,10,31,11,0.75,2.75,
123,20,7,11,10,31,13,0.75,2.75,
124,20,7,11,10,36,7,0.75,2.75,
125,20,7,11,10,36,9,0.75,2.75,
126,20,7,11,10,36,11,0.75,2.75,
127,20,7,11,10,36,13,0.75,2.75,
128,20,7,11,13,21,7,-1.97,4.47,
129,20,7,11,13,21,9,-1.97,4.47,
130,20,7,11,13,21,11,-1.97,4.47,
131,20,7,11,13,21,13,-1.97,4.47,
132,20,7,11,13,26,7,-1.97,4.47,
133,20,7,11,13,26,9,-1.97,4.47,
134,20,7,11,13,26,11,-1.97,4.47,
135,20,7,11,13,26,13,-1.97,4.47,
136,20,7,11,13,31,7,-1.97,4.47,
137,20,7,11,13,31,9,-1.97,4.47,
138,20,7,11,13,31,11,0.75,2.75,
139,20,7,11,13,31,13,0.75,2.75,
140,20,7,11,13,36,7,0.75,2.75,
141,20,7,11,13,36,9,0.75,2.75,
142,20,7,11,13,36,11,0.75,2.75,
143,20,7,11,13,36,13,0.75,2.75,
144,20,9,7,7,21,7,-3.52,2.78,
145,20,9,7,7,21,9,-3.52,2.78,
146,20,9,7,7,21,11,-3.52,2.78,
147,20,9,7,7,21,13,-3.52,2.78,
148,20,9,7,7,26,7,-3.52,2.78,
149,20,9,7,7,26,9,-3.52,2.78,
150,20,9,7,7,26,11,-3.52,2.78,
151,20,9,7,7,26,13,0.00,0.00,
152,20,9,7,7,31,7,0.00,0.00,
153,20,9,7,7,31,9,0.00,0.00,
154,20,9,7,7,31,11,0.00,0.00,
155,20,9,7,7,31,13,0.00,0.00,
156,20,9,7,7,36,7,0.00,0.00,
157,20,9,7,7,36,9,0.00,0.00,
158,20,9,7,7,36,11,0.00,0.00,
159,20,9,7,7,36,13,0.00,0.00,
160,20,9,7,10,21,7,-3.52,2.78,
161,20,9,7,10,21,9,-3.52,2.78,
162,20,9,7,10,21,11,-3.52,2.78,
163,20,9,7,10,21,13,-3.52,2.78,
164,20,9,7,10,26,7,-3.52,2.78,
165,20,9,7,10,26,9,-3.52,2.78,
166,20,9,7,10,26,11,-3.52,2.78,
167,20,9,7,10,26,13,0.00,0.00,
168,20,9,7,10,31,7,0.00,0.00,
169,20,9,7,10,31,9,0.00,0.00,
170,20,9,7,10,31,11,0.00,0.00,
171,20,9,7,10,31,13,0.00,0.00,
172,20,9,7,10,36,7,0.00,0.00,
173,20,9,7,10,36,9,0.00,0.00,
174,20,9,7,10,36,11,0.00,0.00,
175,20,9,7,10,36,13,0.00,0.00,
176,20,9,7,13,21,7,-3.52,2.78,
177,20,9,7,13,21,9,-3.52,2.78,
178,20,9,7,13,21,11,-3.52,2.78,
179,20,9,7,13,21,13,-3.52,2.78,
180,20,9,7,13,26,7,-3.52,2.78,
181,20,9,7,13,26,9,-3.52,2.78,
182,20,9,7,13,26,11,-3.52,2.78,
183,20,9,7,13,26,13,0.00,0.00,
184,20,9,7,13,31,7,0.00,0.00,
185,20,9,7,13,31,9,0.00,0.00,
186,20,9,7,13,31,11,0.00,0.00,
187,20,9,7,13,31,13,0.00,0.00,
188,20,9,7,13,36,7,0.00,0.00,
189,20,9,7,13,36,9,0.00,0.00,
190,20,9,7,13,36,11,0.00,0.00,
191,20,9,7,13,36,13,0.00,0.00,
192,20,9,9,7,21,7,-4.09,2.90,
