,vol_window,vol_roc_period,price_lookback,macd_fast,macd_slow,macd_sig,return,dd,sharpe
0,20,7,7,7,21,7,-27.48,17.90,
1,20,7,7,7,21,9,-27.48,17.90,
2,20,7,7,7,21,11,-27.48,17.90,
3,20,7,7,7,21,13,-27.48,17.90,
4,20,7,7,7,26,7,-27.48,17.90,
5,20,7,7,7,26,9,-27.48,17.90,
6,20,7,7,7,26,11,-27.48,17.90,
7,20,7,7,7,26,13,-27.48,17.90,
8,20,7,7,7,31,7,-27.48,17.90,
9,20,7,7,7,31,9,-27.48,17.90,
10,20,7,7,7,31,11,-27.48,17.90,
11,20,7,7,7,31,13,-27.48,17.90,
12,20,7,7,7,36,7,-27.48,17.90,
13,20,7,7,7,36,9,-27.48,17.90,
14,20,7,7,7,36,11,-27.48,17.90,
15,20,7,7,7,36,13,-27.48,17.90,
16,20,7,7,10,21,7,-18.84,22.42,
17,20,7,7,10,21,9,-18.84,22.42,
18,20,7,7,10,21,11,-27.48,17.90,
19,20,7,7,10,21,13,-27.48,17.90,
20,20,7,7,10,26,7,-27.48,17.90,
21,20,7,7,10,26,9,-27.48,17.90,
22,20,7,7,10,26,11,-27.48,17.90,
23,20,7,7,10,26,13,-27.48,17.90,
24,20,7,7,10,31,7,-27.48,17.90,
25,20,7,7,10,31,9,-27.48,17.90,
26,20,7,7,10,31,11,-27.48,17.90,
27,20,7,7,10,31,13,-27.48,17.90,
28,20,7,7,10,36,7,-27.48,17.90,
29,20,7,7,10,36,9,-27.48,17.90,
30,20,7,7,10,36,11,-27.48,17.90,
31,20,7,7,10,36,13,-27.48,17.90,
32,20,7,7,13,21,7,-18.84,22.42,
33,20,7,7,13,21,9,-18.84,22.42,
34,20,7,7,13,21,11,-27.48,17.90,
35,20,7,7,13,21,13,-21.35,22.80,
36,20,7,7,13,26,7,-27.48,17.90,
37,20,7,7,13,26,9,-27.48,17.90,
38,20,7,7,13,26,11,-27.48,17.90,
39,20,7,7,13,26,13,-27.48,17.90,
40,20,7,7,13,31,7,-27.48,17.90,
41,20,7,7,13,31,9,-27.48,17.90,
42,20,7,7,13,31,11,-27.48,17.90,
43,20,7,7,13,31,13,-27.48,17.90,
44,20,7,7,13,36,7,-27.48,17.90,
45,20,7,7,13,36,9,-27.48,17.90,
46,20,7,7,13,36,11,-27.48,17.90,
47,20,7,7,13,36,13,-27.48,17.90,
48,20,7,9,7,21,7,-37.23,21.63,
49,20,7,9,7,21,9,-37.23,21.63,
50,20,7,9,7,21,11,-37.23,21.63,
51,20,7,9,7,21,13,-37.23,21.63,
52,20,7,9,7,26,7,-37.23,21.63,
53,20,7,9,7,26,9,-37.23,21.63,
54,20,7,9,7,26,11,-37.23,21.63,
55,20,7,9,7,26,13,-37.23,21.63,
56,20,7,9,7,31,7,-37.23,21.63,
57,20,7,9,7,31,9,-37.23,21.63,
58,20,7,9,7,31,11,-37.23,21.63,
59,20,7,9,7,31,13,-37.23,21.63,
60,20,7,9,7,36,7,-37.23,21.63,
61,20,7,9,7,36,9,-37.23,21.63,
62,20,7,9,7,36,11,-37.23,21.63,
63,20,7,9,7,36,13,-37.23,21.63,
64,20,7,9,10,21,7,-26.78,26.29,
65,20,7,9,10,21,9,-26.78,26.29,
66,20,7,9,10,21,11,-37.23,21.63,
67,20,7,9,10,21,13,-37.23,21.63,
68,20,7,9,10,26,7,-37.23,21.63,
69,20,7,9,10,26,9,-37.23,21.63,
70,20,7,9,10,26,11,-37.23,21.63,
71,20,7,9,10,26,13,-37.23,21.63,
72,20,7,9,10,31,7,-37.23,21.63,
73,20,7,9,10,31,9,-37.23,21.63,
74,20,7,9,10,31,11,-37.23,21.63,
75,20,7,9,10,31,13,-37.23,21.63,
76,20,7,9,10,36,7,-37.23,21.63,
77,20,7,9,10,36,9,-37.23,21.63,
78,20,7,9,10,36,11,-37.23,21.63,
79,20,7,9,10,36,13,-37.23,21.63,
80,20,7,9,13,21,7,-26.78,26.29,
81,20,7,9,13,21,9,-26.78,26.29,
82,20,7,9,13,21,11,-37.23,21.63,
83,20,7,9,13,21,13,-29.07,26.66,
84,20,7,9,13,26,7,-37.23,21.63,
85,20,7,9,13,26,9,-37.23,21.63,
86,20,7,9,13,26,11,-37.23,21.63,
87,20,7,9,13,26,13,-37.23,21.63,
88,20,7,9,13,31,7,-37.23,21.63,
89,20,7,9,13,31,9,-37.23,21.63,
90,20,7,9,13,31,11,-37.23,21.63,
91,20,7,9,13,31,13,-37.23,21.63,
92,20,7,9,13,36,7,-37.23,21.63,
93,20,7,9,13,36,9,-37.23,21.63,
94,20,7,9,13,36,11,-37.23,21.63,
95,20,7,9,13,36,13,-37.23,21.63,
96,20,7,11,7,21,7,-24.43,18.09,
97,20,7,11,7,21,9,-24.43,18.09,
98,20,7,11,7,21,11,-24.43,18.09,
99,20,7,11,7,21,13,-24.43,18.09,
100,20,7,11,7,26,7,-24.43,18.09,
101,20,7,11,7,26,9,-24.43,18.09,
102,20,7,11,7,26,11,-24.43,18.09,
103,20,7,11,7,26,13,-24.43,18.09,
104,20,7,11,7,31,7,-24.43,18.09,
105,20,7,11,7,31,9,-24.43,18.09,
106,20,7,11,7,31,11,-24.43,18.09,
107,20,7,11,7,31,13,-24.43,18.09,
108,20,7,11,7,36,7,-24.43,18.09,
109,20,7,11,7,36,9,-24.43,18.09,
110,20,7,11,7,36,11,-24.43,18.09,
111,20,7,11,7,36,13,-24.43,18.09,
112,20,7,11,10,21,7,-24.43,18.09,
113,20,7,11,10,21,9,-24.43,18.09,
114,20,7,11,10,21,11,-24.43,18.09,
115,20,7,11,10,21,13,-24.43,18.09,
116,20,7,11,10,26,7,-24.43,18.09,
117,20,7,11,10,26,9,-24.43,18.09,
118,20,7,11,10,26,11,-24.43,18.09,
119,20,7,11,10,26,13,-24.43,18.09,
120,20,7,11,10,31,7,-24.43,18.09,
121,20,7,11,10,31,9,-24.43,18.09,
122,20,7,11,10,31,11,-24.43,18.09,
123,20,7,11,10,31,13,-24.43,18.09,
124,20,7,11,10,36,7,-24.43,18.09,
125,20,7,11,10,36,9,-24.43,18.09,
126,20,7,11,10,36,11,-24.43,18.09,
127,20,7,11,10,36,13,-24.43,18.09,
128,20,7,11,13,21,7,-24.43,18.09,
129,20,7,11,13,21,9,-24.43,18.09,
130,20,7,11,13,21,11,-24.43,18.09,
131,20,7,11,13,21,13,-28.80,26.52,
132,20,7,11,13,26,7,-24.43,18.09,
133,20,7,11,13,26,9,-24.43,18.09,
134,20,7,11,13,26,11,-24.43,18.09,
135,20,7,11,13,26,13,-24.43,18.09,
136,20,7,11,13,31,7,-24.43,18.09,
137,20,7,11,13,31,9,-24.43,18.09,
138,20,7,11,13,31,11,-24.43,18.09,
139,20,7,11,13,31,13,-24.43,18.09,
140,20,7,11,13,36,7,-24.43,18.09,
141,20,7,11,13,36,9,-24.43,18.09,
142,20,7,11,13,36,11,-24.43,18.09,
143,20,7,11,13,36,13,-24.43,18.09,
144,20,9,7,7,21,7,-27.48,17.90,
145,20,9,7,7,21,9,-27.48,17.90,
146,20,9,7,7,21,11,-27.48,17.90,
147,20,9,7,7,21,13,-27.48,17.90,
148,20,9,7,7,26,7,-27.48,17.90,
149,20,9,7,7,26,9,-27.48,17.90,
150,20,9,7,7,26,11,-27.48,17.90,
151,20,9,7,7,26,13,-27.48,17.90,
152,20,9,7,7,31,7,-27.48,17.90,
153,20,9,7,7,31,9,-27.48,17.90,
154,20,9,7,7,31,11,-27.48,17.90,
155,20,9,7,7,31,13,-27.48,17.90,
156,20,9,7,7,36,7,-27.48,17.90,
157,20,9,7,7,36,9,-27.48,17.90,
158,20,9,7,7,36,11,-27.48,17.90,
159,20,9,7,7,36,13,-27.48,17.90,
160,20,9,7,10,21,7,-18.84,22.42,
161,20,9,7,10,21,9,-18.84,22.42,
