,vol_window,vol_roc_period,price_lookback,macd_fast,macd_slow,macd_sig,return,dd,sharpe
120,20,7,11,10,31,7,32.08,1.80,1.22
121,20,7,11,10,31,9,32.08,1.80,1.22
122,20,7,11,10,31,11,32.08,1.80,1.22
123,20,7,11,10,31,13,32.08,1.80,1.22
124,20,7,11,10,36,7,32.08,1.80,1.22
125,20,7,11,10,36,9,32.08,1.80,1.22
126,20,7,11,10,36,11,32.08,1.80,1.22
127,20,7,11,10,36,13,32.08,1.80,1.22
128,20,7,11,13,21,7,32.08,1.80,1.22
129,20,7,11,13,21,9,32.08,1.80,1.22
130,20,7,11,13,21,11,32.08,1.80,1.22
131,20,7,11,13,21,13,32.08,1.80,1.22
132,20,7,11,13,26,7,32.08,1.80,1.22
133,20,7,11,13,26,9,32.08,1.80,1.22
134,20,7,11,13,26,11,32.08,1.80,1.22
135,20,7,11,13,26,13,32.08,1.80,1.22
136,20,7,11,13,31,7,32.08,1.80,1.22
137,20,7,11,13,31,9,32.08,1.80,1.22
138,20,7,11,13,31,11,32.08,1.80,1.22
139,20,7,11,13,31,13,32.08,1.80,1.22
140,20,7,11,13,36,7,32.08,1.80,1.22
141,20,7,11,13,36,9,32.08,1.80,1.22
142,20,7,11,13,36,11,32.08,1.80,1.22
143,20,7,11,13,36,13,32.08,1.80,1.22
144,20,9,7,7,21,7,-6.27,5.01,-1.63
145,20,9,7,7,21,9,-6.27,5.01,-1.63
146,20,9,7,7,21,11,-6.27,5.01,-1.63
147,20,9,7,7,21,13,-6.27,5.01,-1.63
148,20,9,7,7,26,7,-6.27,5.01,-1.63
149,20,9,7,7,26,9,-6.27,5.01,-1.63
150,20,9,7,7,26,11,-6.27,5.01,-1.63
151,20,9,7,7,26,13,-6.27,5.01,-1.63
152,20,9,7,7,31,7,-6.27,5.01,-1.63
153,20,9,7,7,31,9,-6.27,5.01,-1.63
154,20,9,7,7,31,11,0.00,0.00,
155,20,9,7,7,31,13,0.00,0.00,
156,20,9,7,7,36,7,0.00,0.00,
157,20,9,7,7,36,9,0.00,0.00,
158,20,9,7,7,36,11,0.00,0.00,
159,20,9,7,7,36,13,0.00,0.00,
160,20,9,7,10,21,7,-6.27,5.01,-1.63
161,20,9,7,10,21,9,-6.27,5.01,-1.63
162,20,9,7,10,21,11,-6.27,5.01,-1.63
163,20,9,7,10,21,13,-6.27,5.01,-1.63
164,20,9,7,10,26,7,-6.27,5.01,-1.63
165,20,9,7,10,26,9,-6.27,5.01,-1.63
166,20,9,7,10,26,11,-6.27,5.01,-1.63
167,20,9,7,10,26,13,-6.27,5.01,-1.63
168,20,9,7,10,31,7,-6.27,5.01,-1.63
169,20,9,7,10,31,9,-6.27,5.01,-1.63
170,20,9,7,10,31,11,0.00,0.00,
171,20,9,7,10,31,13,0.00,0.00,
172,20,9,7,10,36,7,0.00,0.00,
173,20,9,7,10,36,9,0.00,0.00,
174,20,9,7,10,36,11,0.00,0.00,
175,20,9,7,10,36,13,0.00,0.00,
176,20,9,7,13,21,7,-6.27,5.01,-1.63
177,20,9,7,13,21,9,-6.27,5.01,-1.63
178,20,9,7,13,21,11,-6.27,5.01,-1.63
179,20,9,7,13,21,13,-6.27,5.01,-1.63
180,20,9,7,13,26,7,-6.27,5.01,-1.63
181,20,9,7,13,26,9,-6.27,5.01,-1.63
182,20,9,7,13,26,11,-6.27,5.01,-1.63
183,20,9,7,13,26,13,-6.27,5.01,-1.63
184,20,9,7,13,31,7,-6.27,5.01,-1.63
185,20,9,7,13,31,9,-6.27,5.01,-1.63
186,20,9,7,13,31,11,0.00,0.00,
187,20,9,7,13,31,13,0.00,0.00,
188,20,9,7,13,36,7,0.00,0.00,
189,20,9,7,13,36,9,0.00,0.00,
190,20,9,7,13,36,11,0.00,0.00,
191,20,9,7,13,36,13,0.00,0.00,
192,20,9,9,7,21,7,-7.16,5.01,-1.55
193,20,9,9,7,21,9,-7.16,5.01,-1.55
194,20,9,9,7,21,11,-7.16,5.01,-1.55
195,20,9,9,7,21,13,-7.16,5.01,-1.55
196,20,9,9,7,26,7,-7.16,5.01,-1.55
197,20,9,9,7,26,9,-7.16,5.01,-1.55
198,20,9,9,7,26,11,-7.16,5.01,-1.55
199,20,9,9,7,26,13,-7.16,5.01,-1.55
200,20,9,9,7,31,7,-7.16,5.01,-1.55
201,20,9,9,7,31,9,-7.16,5.01,-1.55
202,20,9,9,7,31,11,-7.16,5.01,-1.55
203,20,9,9,7,31,13,0.00,0.00,
204,20,9,9,7,36,7,0.00,0.00,
205,20,9,9,7,36,9,0.00,0.00,
206,20,9,9,7,36,11,0.00,0.00,
207,20,9,9,7,36,13,0.00,0.00,
208,20,9,9,10,21,7,-7.16,5.01,-1.55
209,20,9,9,10,21,9,-7.16,5.01,-1.55
210,20,9,9,10,21,11,-7.16,5.01,-1.55
211,20,9,9,10,21,13,-7.16,5.01,-1.55
212,20,9,9,10,26,7,-7.16,5.01,-1.55
213,20,9,9,10,26,9,-7.16,5.01,-1.55
214,20,9,9,10,26,11,-7.16,5.01,-1.55
215,20,9,9,10,26,13,-7.16,5.01,-1.55
216,20,9,9,10,31,7,-7.16,5.01,-1.55
217,20,9,9,10,31,9,-7.16,5.01,-1.55
218,20,9,9,10,31,11,-7.16,5.01,-1.55
219,20,9,9,10,31,13,0.00,0.00,
220,20,9,9,10,36,7,0.00,0.00,
221,20,9,9,10,36,9,0.00,0.00,
222,20,9,9,10,36,11,0.00,0.00,
223,20,9,9,10,36,13,0.00,0.00,
224,20,9,9,13,21,7,-7.16,5.01,-1.55
225,20,9,9,13,21,9,-7.16,5.01,-1.55
226,20,9,9,13,21,11,-7.16,5.01,-1.55
227,20,9,9,13,21,13,-7.16,5.01,-1.55
228,20,9,9,13,26,7,-7.16,5.01,-1.55
229,20,9,9,13,26,9,-7.16,5.01,-1.55
230,20,9,9,13,26,11,-7.16,5.01,-1.55
231,20,9,9,13,26,13,-7.16,5.01,-1.55
232,20,9,9,13,31,7,-7.16,5.01,-1.55
233,20,9,9,13,31,9,-7.16,5.01,-1.55
234,20,9,9,13,31,11,-7.16,5.01,-1.55
235,20,9,9,13,31,13,0.00,0.00,
236,20,9,9,13,36,7,0.00,0.00,
237,20,9,9,13,36,9,0.00,0.00,
238,20,9,9,13,36,11,0.00,0.00,
239,20,9,9,13,36,13,0.00,0.00,
240,20,9,11,7,21,7,0.00,0.00,
241,20,9,11,7,21,9,32.08,1.80,1.22
242,20,9,11,7,21,11,32.08,1.80,1.22
243,20,9,11,7,21,13,32.08,1.80,1.22
244,20,9,11,7,26,7,0.00,0.00,
245,20,9,11,7,26,9,32.08,1.80,1.22
246,20,9,11,7,26,11,32.08,1.80,1.22
247,20,9,11,7,26,13,32.08,1.80,1.22
248,20,9,11,7,31,7,32.08,1.80,1.22
249,20,9,11,7,31,9,32.08,1.80,1.22
250,20,9,11,7,31,11,32.08,1.80,1.22
251,20,9,11,7,31,13,32.08,1.80,1.22
252,20,9,11,7,36,7,32.08,1.80,1.22
253,20,9,11,7,36,9,32.08,1.80,1.22
254,20,9,11,7,36,11,32.08,1.80,1.22
255,20,9,11,7,36,13,32.08,1.80,1.22
256,20,9,11,10,21,7,32.08,1.80,1.22
257,20,9,11,10,21,9,32.08,1.80,1.22
258,20,9,11,10,21,11,32.08,1.80,1.22
259,20,9,11,10,21,13,32.08,1.80,1.22
260,20,9,11,10,26,7,32.08,1.80,1.22
261,20,9,11,10,26,9,32.08,1.80,1.22
262,20,9,11,10,26,11,32.08,1.80,1.22
263,20,9,11,10,26,13,32.08,1.80,1.22
264,20,9,11,10,31,7,32.08,1.80,1.22
265,20,9,11,10,31,9,32.08,1.80,1.22
266,20,9,11,10,31,11,32.08,1.80,1.22
267,20,9,11,10,31,13,32.08,1.80,1.22
268,20,9,11,10,36,7,32.08,1.80,1.22
269,20,9,11,10,36,9,32.08,1.80,1.22
270,20,9,11,10,36,11,32.08,1.80,1.22
271,20,9,11,10,36,13,32.08,1.80,1.22
272,20,9,11,13,21,7,32.08,1.80,1.22
273,20,9,11,13,21,9,32.08,1.80,1.22
274,20,9,11,13,21,11,32.08,1.80,1.22
275,20,9,11,13,21,13,32.08,1.80,1.22
276,20,9,11,13,26,7,32.08,1.80,1.22
277,20,9,11,13,26,9,32.08,1.80,1.22
278,20,9,11,13,26,11,32.08,1.80,1.22
279,20,9,11,13,26,13,32.08,1.80,1.22
280,20,9,11,13,31,7,32.08,1.80,1.22
